rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
73842,3,4,3,14,1,376842,-376841,-1,41047,,707,,12,1,,116188,257489,162373,7706,25101,201267,508423,233809,9923,,05/01/2001,,N,N,FLORENCE DIALYSIS CENTER INC.,052872,12/31/2004,01/01/2004,CA,90720,1/1/2004,12/31/2004,2004
73843,6,4,3,,4,409647,-409647,,41099,,3684,,12,2,10120,98539,111311,100431,2230,75340,276016,362908,164747,9808,,12/04/2001,,N,N,INTENSIVE RENAL CARE  INC,052875,12/31/2004,01/01/2004,CA,90036,1/1/2004,12/31/2004,2004
73844,6,4.75,3,21,1,1155619,-1155619,,112914,,10090,,27,3,,495351,19526,193476,15360,127307,397698,792719,295381,17458,,05/07/1983,,N,N,RENAL DIALYSIS CENTER OF LAS VEGAS,292500,07/31/2004,01/01/2004,NV,V 89109,1/1/2004,7/31/2004,2004
73845,6,4.82999999999993,3,20,1,386705,-434874,48169,50661,,4030,,13,3,15067,129881,5338,193910,3297,72953,433278,489003,135412,9578,,04/01/1992,DAVITA INC.,Y,N,CONTINENTAL DI. CTR-ALEXANDRIA #687,492562,12/31/2004,01/01/2004,VA,22304-3302,1/1/2004,12/31/2004,2004
73852,3,4.5,3,30,1,173385,-173385,,19935,,512,,17,2,,48335,,120688,,85203,232057,228920,168728,3246,,07/16/2003,,N,N,VANDERBILT DIALYSIS CLINIC - EAST,442654,06/30/2004,07/16/2003,TN,37214,7/16/2003,6/30/2004,2004
73853,6,3.75,3,7,1,540645,-639157,98512,69468,,3658,,15,2,,117200,38654,303121,9587,58159,246904,649863,192715,12200,,04/05/1999,INNOVATIVE DIALYSIS SYSTEMS  INC,Y,N,MONTEBELLO DIALYSIS CENTER  LLC,052843,12/31/2004,01/01/2004,CA,90831-2500,1/1/2004,12/31/2004,2004
73854,3,4.5,3,21,1,551151,-551151,,59571,,5549,,21,2,5989,164797,10351,157244,8456,83089,341720,667088,218876,13144,,04/23/2001,,N,N,QUEEN S DIALYSIS UNIT,052868,12/31/2004,01/01/2004,CA,91790,1/1/2004,12/31/2004,2004
73855,6,4.54999999999995,3,22,1,623097,-623097,,60240,,7395,,18,3,,357313,17010,118538,22550,126488,218459,549808,223846,11504,,10/25/1996,,N,N,RENAL DIALYSIS CTR OF NW LAS VEGAS,292506,07/31/2004,01/01/2004,NV,89109,1/1/2004,7/31/2004,2004
73858,3,4.19999999999982,3,12,1,,-278414,9105,31276,,567,,12,2,8150,62056,6960,194749,3110,33445,230133,158765,53458,4137,,01/01/04,1423 PACIFIC AVENUE,,N,16964 ROBBINS ROAD,232563,,,,,1/1/2004,12/31/2004,2004
73859,6,5.5,3,13,1,,-832366,29654,95912,,2417,,16,2,23932,112704,18824,311510,6707,71190,356529,433442,127446,9477,,01/01/04,1423 PACIFIC AVENUE,,N,1080 WEST NORTON AVENUE,232587,,,,,1/1/2004,12/31/2004,2004
73860,3,4,3,14,1,,-162014,,15727,,403,9,7,3,,27456,2567,44114,1524,5270,64211,115484,98571,2943,,01/29/01,,,N,1239 PARKDALE AVE.,232589,,,,,1/1/2004,12/31/2004,2004
73861,6,4,3,21,1,497483,-497483,,54028,,3484,,17,2,5784,143560,9468,156942,6595,41481,226705,529372,247973,12899,,08/20/1996,,N,N,ROSEMEAD DIALYSIS CENTER,052791,12/31/2004,01/01/2004,CA,91770,1/1/2004,12/31/2004,2004
73862,3,4,3,15,1,69876,-69876,,6793,,340,,10,1,625,8703,,44576,274,2905,45476,67271,33370,1683,,02/05/1998,HEALTH RESOURCES GROUP  INC,Y,N,RENAL SERVICES GROUP OF CALEXICO,052823,06/30/2004,01/01/2004,CA,92231,1/1/2004,6/30/2004,2004
73863,6,4.5,3,28,1,355898,-356489,591,38211,,3711,,13,2,,36767,4224,157592,3427,83082,824507,698307,156909,11092,,03/20/1998,,N,N,WOODLAND DIALYSIS SERVICES  LLC,052825,12/31/2004,01/01/2004,CA,95695,1/1/2004,12/31/2004,2004
73864,6,4,3,13,1,408364,-408364,,37192,,3714,,20,2,,,,171225,19398,,165791,654736,527430,11748,,03/25/1998,,N,N,KIDNEY INSTITUTE LOCATED AT EMC,052832,12/31/2004,01/01/2004,CA,92270,1/1/2004,12/31/2004,2004
73865,3,4.5,3,30,1,89137,-89137,,11636,,422,2,8,2,,93431,,45437,1151,18088,150736,380860,112088,3432,,08/10/1998,,N,N,TOIYABLE DIALYSIS CLINIC,052836,09/30/2004,10/01/2003,CA,93514,10/1/2003,9/30/2004,2004
73866,6,4,3,30,1,832622,-916437,83815,93565,,6516,,18,3,,245075,1235,467472,8375,164027,528399,966557,371366,16754,,04/25/2000,,N,N,GLENDALE KIDNEY CENTER,052859,12/31/2004,01/01/2004,CA,91205,1/1/2004,12/31/2004,2004
73867,6,4,3,42,1,614467,-614467,,78863,,10498,,25,4,1954,381038,32930,493803,194,93194,841466,993431,243405,15154,,06/04/2001,SATELLITE HEALTHCARE  INC.,Y,N,SATELLITE DIALYSIS  SUNNYVALE,052870,12/31/2004,01/01/2004,CA,94086,1/1/2004,12/31/2004,2004
73868,6,4.5,3,20,1,589230,-589230,,60871,,2962,,17,5,,279604,1907,152892,8249,62873,192619,782149,445180,13923,,07/17/2001,,N,N,CENTRAL COAST KIDNEY DISEASE CENTER,052871,12/31/2004,01/01/2004,CA,93454,1/1/2004,12/31/2004,2004
73869,6,4,3,34,1,598379,-598379,,69745,,4826,,15,2,9306,157922,18576,254591,15954,98239,315398,587269,237435,10250,,10/26/2001,KIDNEY CENTER INC,Y,N,KIDNEY CENTER OF THOUSAND OAKS  INC,052873,09/30/2004,10/01/2003,CA,91361,10/1/2003,9/30/2004,2004
73870,6,5,3,20,1,889671,-765812,-123859,87503,,8142,,29,3,108394,121097,10898,133517,7344,204684,246836,726991,291723,15572,,06/05/2002,,N,N,WHITTIER KIDNEY DIALYSIS CENTER,052884,12/31/2004,01/01/2004,CA,90603,1/1/2004,12/31/2004,2004
73871,6,4,3,16,1,528786,-591184,62398,62144,,6197,,24,4,,130206,37798,356878,34889,117106,258831,768133,241261,13972,,09/04/2002,INNOVATIVE DIALYSIS SYSTEMS  INC,Y,N,BRIGGSMORE KIDNEY CNTR  LLC-PARKWAY,052888,12/31/2004,01/01/2004,CA,90831-2500,1/1/2004,12/31/2004,2004
73872,6,5.69999999999982,3,40,1,208263,-208263,,26000,,187,134,9,5,,43404,62241,221378,,,344035,502805,66816,5062,,07/01/1999,,N,N,NORTH HAWAII DIALYSIS CENTER,122505,12/31/2004,01/01/2004,HI,96743,1/1/2004,12/31/2004,2004
73874,6,5,3,18,1,515473,-579638,64165,69106,,489,,12,2,11561,75277,8971,137788,,83801,315597,264019,86819,5237,,08/16/1999,DAVITA INC.,Y,N,HENDERSON DIALYSIS CENTER #119,452803,12/31/2004,01/01/2004,TX,75652,1/1/2004,12/31/2004,2004
73875,6,4,,,1,296908,-306784,9876,33463,,3145,,20,2,,56722,17868,259987,14802,136524,227870,425280,144690,6533,,05/10/2004,INNOVATIVE DIALYSIS SYSTEMS  INC,Y,N,BARNNY JEPP  LLC -CA KIDNEY CARE,552526,12/31/2004,05/10/2004,CA,90831-2500,5/10/2004,12/31/2004,2004
73876,6,3.44999999999993,3,,1,709821,-642400,-67421,77881,10831,2257,,21,2,3868,71046,6298,233956,929,98650,347662,376874,209207,11200,,01/07/1983,FRESENIUS MEDICAL CARE  N.A.,Y,N,LEXINGTON,422517,12/31/2004,01/01/2004,SC,29073,1/1/2004,12/31/2004,2004
73877,6,5,3,,1,527158,-472090,-55068,59277,2230,870,,12,1,23,63879,5040,172180,750,62480,342312,261368,139609,7584,,05/30/1983,FRESENIUS MEDICAL CARE  N.A.,Y,N,CHESTER,422518,12/31/2004,01/01/2004,SC,29706,1/1/2004,12/31/2004,2004
73878,6,5,3,,1,697687,-621784,-75903,79607,3713,1395,,16,2,3786,81839,5189,150786,916,49440,347304,328073,153569,8802,,09/03/1983,FRESENIUS MEDICAL CARE  N.A.,Y,N,BENNETTSVILLE,422520,12/31/2004,01/01/2004,SC,29512,1/1/2004,12/31/2004,2004
73879,6,4.5,3,,1,362634,-323065,-39569,41794,3362,941,331,11,2,2264,5548,2221,171905,763,49861,279374,218794,124652,7013,,06/10/1988,FRESENIUS MEDICAL CARE  N.A.,Y,N,LORIS,422535,12/31/2004,01/01/2004,SC,29569,1/1/2004,12/31/2004,2004
73880,6,4.25,3,,1,203298,-181612,-21686,22745,4047,1131,260,9,2,1534,27746,1207,193626,381,33372,219147,212477,81571,4228,,11/04/1992,FRESENIUS MEDICAL CARE  N.A.,Y,N,HILTON HEAD DIALYSIS CENTER,422548,12/31/2004,01/01/2004,SC,29926,1/1/2004,12/31/2004,2004
73881,6,6,3,,1,301367,-268211,-33156,31122,280,386,,10,2,1958,53864,1681,150298,598,50185,232844,221745,110156,5591,,03/01/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,SIMPSONVILLE DIALYSIS CENTER,422579,12/31/2004,01/01/2004,SC,29681,1/1/2004,12/31/2004,2004
73882,6,5,3,,1,384924,-342000,-42924,43200,4191,1041,538,17,3,2574,38965,2899,125913,521,35100,276500,204982,108061,5732,,09/18/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,HARTSVILLE DIALYSIS CENTER,422586,12/31/2004,01/01/2004,SC,29550,1/1/2004,12/31/2004,2004
73886,6,3.5,3,15,1,699225,-786351,87126,88824,,6952,,15,2,28038,201664,4762,272212,4069,91797,506889,750654,234087,13318,,03/19/1998,DAVITA INC.,Y,N,NORTH HIGHLANDS DIALYSIS  #279,052826,12/31/2004,01/01/2004,CA,95660-5182,1/1/2004,12/31/2004,2004
73891,6,5,3,16,1,,-911307,55717,102666,,1469,,18,3,2667,147794,12867,394655,16074,149823,560669,770892,251315,12700,,10/31/01,2525 WEST END AVENUE  SUITE 600,,N,25050 COUNTRY CLUB BLVD. SUITE 250,312557,,,,,1/1/2004,12/31/2004,2004
73892,6,4,3,30,1,396768,-419828,23060,41920,,1647,,8,2,17845,21876,26588,41828,2167,58375,115457,298355,67088,5578,,05/17/1996,,N,N,DIALYSIS SERVICES OF SOUTHEAST OHIO,362548,12/31/2004,01/01/2004,OH,45764,1/1/2004,12/31/2004,2004
73893,6,4.25,3,16,1,406404,-474205,67801,49790,,3769,,15,2,,70393,48477,354970,18662,44930,229233,608554,195154,10724,,09/11/1997,INNOVATIVE DIALYSIS SYSTEMS  INC.,Y,N,IDS OF TOLEDO  LTD,362584,12/31/2004,01/01/2004,OH,43606,1/1/2004,12/31/2004,2004
73901,6,4,3,1,1,410357,-410357,,43105,,2267,,12,1,,166662,,253880,1938,31258,429783,673929,214085,9193,,05/31/1995,,N,N,COMPREHENSIVE RENAL SERVICES  INC.,052765,12/31/2004,01/01/2004,CA,95677,1/1/2004,12/31/2004,2004
73902,6,3.5,3,14,1,756577,-850981,94404,99649,,11159,,24,2,57646,300018,11963,456373,,117480,818453,1259853,257635,19831,,04/23/1999,DAVITA INC.,Y,N,SOUTH HAYWARD DIALYSIS #266,052845,12/31/2004,01/01/2004,CA,94544-1907,1/1/2004,12/31/2004,2004
73903,6,4,3,30,1,618900,-618900,,64949,,6122,,20,2,4456,173305,,257545,6819,18134,516194,1197594,262583,14108,,06/11/1999,HEALTH RESOURCES GROUP  INC.,Y,N,RENAL SERVICES GROUP INGLEWOOD LLC,052846,12/31/2004,01/01/2004,CA,90301,1/1/2004,12/31/2004,2004
73904,6,3.75,3,22,1,960101,-1080228,120127,123328,,4344,,26,3,28002,150037,24744,406064,7210,115627,495196,484260,230095,14802,,04/07/2000,DAVITA INC.,Y,N,GREAT BRIDGE DIALYSIS CENTER #500,492604,12/31/2004,01/01/2004,VA,23320,1/1/2004,12/31/2004,2004
73906,6,3.25,3,21,1,491927,-553287,61360,65197,,6969,,12,2,37703,153999,12724,251384,7492,73780,546767,651699,202831,12084,,11/15/1995,DAVITA INC.,Y,N,SUNRISE COMMUNITY DIALYSIS #290,052774,12/31/2004,01/01/2004,CA,95742,1/1/2004,12/31/2004,2004
73907,6,4.09999999999991,3,22,1,1099361,-1236228,136867,140354,,6512,,40,4,53070,240348,17554,454570,128,236225,761319,875897,314869,21746,,12/01/1979,DAVITA INC.,Y,N,PIKES PEAK DIALYSIS CENTER #545,062507,12/31/2004,01/01/2004,CO,80909,1/1/2004,12/31/2004,2004
73908,6,4.5,3,16,1,774796,-871241,96445,101669,,5914,,24,3,30682,240058,22151,302115,2011,129535,614582,808351,223109,16441,,09/04/1997,DAVITA INC.,Y,N,THORNTON DIALYSIS CENTER #542,062511,12/31/2004,01/01/2004,CO,80260-6860,1/1/2004,12/31/2004,2004
73909,6,3.89999999999998,3,24,1,565554,-636036,70482,76632,,3588,,16,2,25117,151171,15500,188052,75,92103,524212,539486,155771,12242,,11/08/1996,DAVITA INC.,Y,N,PRINTER S PLACE DIALYSIS CENTER#546,062524,12/31/2004,01/01/2004,CO,80910-3127,1/1/2004,12/31/2004,2004
73910,6,4,3,14,1,848615,-954151,105536,109072,,3456,,19,3,27427,155371,4497,219073,,109230,450635,564550,216642,12943,,10/14/1998,DAVITA INC.,Y,N,GRAND BLANC DIALYSIS CENTER #156,232569,12/31/2004,01/01/2004,MI,48439,1/1/2004,12/31/2004,2004
73911,3,3.5,3,48,1,116954,-131287,14333,15089,,379,,6,1,5078,25656,2314,53677,1624,23609,171800,75267,32503,2655,,04/24/1991,DAVITA INC.,Y,N,TRC - PINE CITY  #220,242516,12/31/2004,01/01/2004,MN,55063,1/1/2004,12/31/2004,2004
73914,6,4,3,14,1,,-295281,25218,35038,,1550,,9,2,1231,64676,4000,157599,8525,90097,223821,436143,89461,5862,,11/01/02,2525 WEST END AVENUE  SUITE 600,,N,25050 COUNTRY CLUB BLVD  SUITE 250,392653,,,,,1/1/2004,12/31/2004,2004
73915,3,4.5,3,,1,264226,-234243,-29983,28749,954,330,,13,2,894,27139,1213,138167,380,48066,176251,124782,68533,3426,,03/09/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,LAKE MARION  DIALYSIS CENTER,422573,12/31/2004,01/01/2004,SC,29148,1/1/2004,12/31/2004,2004
73916,6,5,3,,1,535982,-474024,-61958,59929,5783,2045,,18,2,2450,90284,2753,164767,911,68843,313462,340293,168867,9142,,06/08/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,PEE DEE DIALYSIS CTR,422576,12/31/2004,01/01/2004,SC,29560,1/1/2004,12/31/2004,2004
73917,6,3.63999999999999,3,,1,513578,-453063,-60515,55885,5558,1341,,21,2,3082,55717,4166,202557,708,53854,285791,222486,143382,7610,,07/17/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,IRMO DIALYSIS CENTER,422582,12/31/2004,01/01/2004,SC,29063,1/1/2004,12/31/2004,2004
73918,3,5,3,,1,130121,-133121,3000,17099,,1017,,17,2,,18173,6517,178828,,111949,11305,259447,77726,2598,,05/19/2004,CHARLESTON RENAL CARE  LLC,Y,N,CHARLESTON RENAL CARE  LLC,422596,12/31/2004,05/19/2004,SC,29445,5/19/2004,12/31/2004,2004
73919,6,5.5,3,1,1,337957,-337957,,34293,3010,1223,,20,2,,61070,5140,393863,2244,15154,387303,489327,195457,7239,,01/30/2004,,N,N,ACRES HOME DIALYSIS  LLC,452876,12/31/2004,01/30/2004,TX,77091,1/30/2004,12/31/2004,2004
73920,3,4.5,3,,1,265682,-238804,-26878,31847,2069,2090,,12,2,1958,59945,1295,161569,2881,40760,328426,359292,104816,5783,,01/02/1997,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC ARDENWOOD,052797,12/31/2004,01/01/2004,CA,94560,1/1/2004,12/31/2004,2004
73921,6,4.5,3,,1,695629,-616129,-79500,82856,4300,8156,,16,2,7080,229719,5482,319880,9878,121226,640961,1208014,308449,17376,,03/06/1992,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC FREMONT,052722,12/31/2004,01/01/2004,CA,94538,1/1/2004,12/31/2004,2004
73924,6,4.5,3,20,1,1070801,-1070801,,117771,,2613,,30,6,,341271,,188051,,58120,661840,1645364,994139,15240,,05/13/1994,,N,N,VANDERBILT DIALYSIS CLINIC,442583,06/30/2004,07/01/2003,TN,37212,7/1/2003,6/30/2004,2004
73939,3,4.5,3,25,1,258820,-258820,,25925,,1230,,20,1,4419,85470,8642,234556,3382,23799,117554,262109,111277,6649,,12/17/2001,,N,N,HACIENDA DIALYSIS CENTER,052879,12/31/2004,01/01/2004,CA,91745,1/1/2004,12/31/2004,2004
73940,3,4,3,1,1,19435,-19435,,2000,,,,6,1,,3707,,984,21,1955,7847,66222,16209,1292,,10/21/2004,,N,N,COLUSA INDIAN HEALTH CLINIC,552534,12/31/2004,10/21/2004,CA,95932,10/21/2004,12/31/2004,2004
73983,6,4.25999999999999,3,,1,392341,-348563,-43778,46456,3063,597,,16,3,2188,61753,1253,125654,546,69691,255791,283547,100154,5330,,12/05/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,MAD RIVER \ BELLEFONTAINE,362566,12/31/2004,01/01/2004,OH,43311,1/1/2004,12/31/2004,2004
73984,6,4.36999999999989,3,,1,1088678,-967121,-121557,133089,19008,3842,,25,3,43,142920,3070,336916,1042,139557,577579,586913,219901,12529,,10/28/1974,FRESENIUS MEDICAL CARE  N.A.,Y,N,CENTRAL PHILADELPHIA,392507,12/31/2004,01/01/2004,PA,19123,1/1/2004,12/31/2004,2004
73988,6,4.5,3,,1,277862,-225653,-52209,25575,,451,,12,1,,37438,,84791,1316,27960,259940,289042,92968,3501,,04/11/2001,,N,N,PORTER DIALYSIS CENTER - PIKESVILLE,212615,05/31/2004,01/01/2004,MD,21208,1/1/2004,5/31/2004,2004
73991,,,,,,88862,-101809,12947,10216,,,,,,,,,,,,,,,,,03/30/1993,INNOVATIVE DIALYSIS SYSTEMS  INC,Y,N,IDS OF TOLEDO  LTD,362526,12/31/2004,01/01/2004,OH,43623,1/1/2004,12/31/2004,2004
73992,6,4,,15,1,2769686,-2363421,-406265,307306,,7565,,46,6,,581362,178,509345,32367,141653,1121229,2168954,607169,38598,,01/01/1997,CENTERS FOR DIALYSIS CARE,Y,N,CDC OF SHAKER HTS,362553,12/31/2004,01/01/2004,OH,44122,1/1/2004,12/31/2004,2004
73993,6,4.19999999999982,3,24,1,293594,-311391,17797,35017,,1789,,15,2,1163,74192,6664,204689,7864,115762,271579,310561,90635,5538,,10/01/2002,RENAL CARE GROUP  INC.,Y,N,SUMMIT RENAL CARE-MUNROE FALLS,362651,12/31/2004,01/01/2004,OH,44070,1/1/2004,12/31/2004,2004
73994,,,,,1,51793,-51793,,5452,,,,,,,,,,,,,,,,,05/28/2003,,N,N,KIDNEY TREATMENT OPTIONS  PC,362658,12/31/2004,01/01/2004,OH,43952,1/1/2004,12/31/2004,2004
73996,5,4.5,3,,1,62512,-62512,,6424,,,,1,1,56,,,,,,,,,,,01/12/1976,SATELLITE HEALTHCARE  INC.,Y,N,SATELLITE DIALYSIS  MEDESTO PD,052737,08/02/2004,01/01/2004,CA,95350,1/1/2004,8/2/2004,2004
73997,6,4,3,23,1,422502,-422502,,52234,,4053,,12,2,2217,272323,37082,272202,178,51927,482183,642998,140867,9542,,09/04/2002,SATELLITE HEALTHCARE  INC.,Y,N,SATELLITE DIALYSIS  WINDSOR,052887,12/31/2004,01/01/2004,CA,95492,1/1/2004,12/31/2004,2004
73998,6,4,33,20,1,616787,-693371,76584,78823,,2394,,13,2,16766,111300,5912,171254,,70899,356424,481742,141520,9710,,09/07/1990,DAVITA INC.,Y,N,CARROLL COUNTY DIALYSIS  #184,212537,12/31/2004,01/01/2004,MD,21157,1/1/2004,12/31/2004,2004
73999,6,4,3,2719,1,410082,-410082,,39980,,4221,,25,3,,165576,8840,160637,13179,77150,182589,372924,146819,8049,,06/28/2000,,N,N,RENAL DIALYSIS CTR OF GREEN VALLEY,292513,07/31/2004,01/01/2004,NV,89109,1/1/2004,7/31/2004,2004
74000,3,4.79999999999995,3,13,1,263885,-296777,32892,34425,,1275,,14,2,9070,59624,2046,187680,14,61415,292538,233045,77854,4988,,10/29/2001,DAVITA INC.,Y,N,PURCELLVILLE DIALYSIS CENTER #188,492614,12/31/2004,01/01/2004,VA,20132,1/1/2004,12/31/2004,2004
74002,6,5,3,,1,149205,-149205,,16906,,892,,12,1,,16818,,34987,1235,19133,80863,205043,76944,3732,,06/15/1988,,N,N,KANSAS DIALYSIS SERVICES  LLC,172510,12/31/2004,01/01/2004,KS,66067,1/1/2004,12/31/2004,2004
74003,3,4,3,8,1,119787,-119787,,12201,,209,100,8,1,392,,2268,24850,1134,4367,81446,182477,61777,2617,,10/08/1990,,N,N,SALINE COUNTY DIALYSIS/CONCORDIA,172516,12/31/2004,01/01/2004,KS,66901,1/1/2004,12/31/2004,2004
74004,6,5,3,,1,160332,-160332,,20923,,874,,12,2,,18719,,68303,1672,15271,99743,232053,94533,4341,,09/03/1992,,N,N,KANSAS DIALYSIS SERVICES  LLC,172517,12/31/2004,01/01/2004,KS,66502,1/1/2004,12/31/2004,2004
74005,6,4,3,15,1,442245,-442245,,44671,,2194,,18,2,,81665,22894,170353,5067,77109,257188,633354,178798,10201,,07/13/1995,,N,N,WYANDOTTE COUNTY DIALYSIS  LLC,172523,12/31/2004,01/01/2004,KS,66102,1/1/2004,12/31/2004,2004
74012,6,5,3,35,1,,-1954427,-110637,279384,,5631,200,47,6,,758392,25398,841672,17829,698156,910757,3268687,821507,32350,10,07/01/73,NORTHWEST KIDNEY CENTERS,Y,N,11,502500,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74013,6,4.75,3,35,1,,-947086,-53613,103914,,4244,,22,3,,381314,15671,407379,11850,143681,387546,1677364,412867,18909,,02/28/86,NORTHWEST KIDNEY CENTER,Y,N,MT RAINIER KIDNEY CENTER,502508,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74014,6,4.75,3,,,,-471374,-26684,53064,,2399,,15,3,,203807,3728,255653,6852,69976,209792,873303,189967,9688,,07/18/88,NORTHWEST KIDNEY CENTERS,Y,N,CASCADE KIDNEY CENTER,502509,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74015,6,5,3,35,1,,-524100,-29668,59725,,2746,2,15,3,,218680,5357,308292,7401,83202,234988,939476,227251,11031,,04/29/96,NORTHWEST KIDNEY CENTERS,Y,N,TOTEM LAKE KIDNEY CENTER,502516,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74016,6,4.5,3,35,1,,-475342,-26908,55515,,2501,,20,4,,203832,8199,294525,6486,103337,219970,869635,227758,10481,,09/21/98,NORTHWEST KIDNEY CENTERS,Y,N,WEST SEATTLE KIDNEY CENTER,502523,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74017,6,4.5,3,,1,,-263271,33647,27213,1,2300,,13,2,,72594,3396,133995,1877,46827,105224,419045,196473,6711,,04/13/01,,N,N,OLYMPIC PENINSULA KIDNEY CENTER - SO,502532,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74019,6,4.5,3,35,1,,-722532,-40901,82371,,3206,,22,5,,310400,6526,387140,9671,96032,327513,1324845,340980,14939,,08/01/83,NORTHWEST KIDNEY CENTERS,Y,N,SCRIBNER KIDNEY CENTER,502507,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74020,6,5,3,35,1,,-488303,-27642,54124,,2019,,18,3,,210061,3822,234818,6071,116896,219957,896542,185709,9463,,08/13/81,NORTHWEST KIDNEY CENTERS,Y,N,LAKE WASHINGTON KIDNEY CENTER,502505,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74021,6,4.5,3,19,1,,-619897,17679,69877,9758,3525,,19,4,,260882,14114,114037,6182,224366,424745,1266570,326648,15250,,10/16/80,,N,Y,OLYMPIC PENINSULA KIDNEY CENTER,502502,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74022,6,4.5,3,35,1,,-337738,-19119,39498,,1097,,8,2,,127720,3121,288593,3389,68205,194897,568275,126007,5562,,07/19/88,NORTHWEST KIDNEY CENTERS,Y,N,PORT ANGLES KIDNEY CENTER,502510,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74023,6,4.5,3,35,1,,-631779,-35764,71035,,3436,,21,4,,277704,7747,380070,9463,109673,295353,1199816,310673,14825,,01/13/97,NORTHWEST KIDNEY CENTERS,Y,N,AUBURN KIDNEY CENTER,502520,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74025,6,4.5,3,35,1,,-296783,-16800,33856,,1604,,10,2,,160866,3808,349958,5298,55034,160062,686770,152853,7015,,12/31/02,NORTHWEST KIDNEY CENTERS,Y,N,LAKE CITY KIDNEY CENTER,502536,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74026,3,5,3,35,1,,-217945,-12338,25491,,997,,9,2,,84316,2535,348331,3730,57386,139074,362652,102730,4591,,01/13/03,NORTHWEST KIDNEY CENTERS,Y,N,SNOQUALMIE RIDGE KIDNEY CENTER,502540,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74027,6,4.5,3,16,1,,-611887,85296,62859,14478,3506,978,21,10,,287651,22613,335223,6908,190565,407692,1066915,346174,14105,,07/14/80,,N,N,MT BAKER KIDNEY CENTER,502501,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74028,6,4.5,3,35,1,,-626421,-35461,71950,,3374,64,18,3,,306794,10180,598221,9661,122455,177634,1308128,355539,15133,,08/13/81,NORTHWEST KIDNEY CENTERS,Y,N,ELLIOT BAY KIDNEY CENTER,502511,06/30/04,07/01/03,,,7/1/2003,6/30/2004,2004
74031,3,6,3,,1,307061,-307061,,33328,,526,,12,2,,36747,50745,77955,1567,11485,96886,283804,88142,3441,,05/25/1995,INDEPENDENT DIALYSIS FOUNDATION  INC,Y,N,IDF - TRINITY CENTER,212560,09/30/2004,10/01/2003,MD,21043,10/1/2003,9/30/2004,2004
74032,3,6,3,,1,8959,-8959,,1060,,,2444,10,2,,2433,252,2153,8,834,5838,20683,2983,197,,03/23/1998,INDEPENDENT DIALYSIS FOUNDATION  INC,Y,N,IDF - DEATON CENTER,212582,09/30/2004,10/01/2003,MD,21230,10/1/2003,9/30/2004,2004
74033,3,4.5,3,11,1,282371,-317402,35031,34720,,2132,,12,1,8630,42556,1719,460550,199,76732,275141,223597,91791,4477,,12/01/1990,DAVITA INC.,Y,N,GEORGETOWN ON THE POTOMAC #190,092516,12/31/2004,01/01/2004,DC,20007,1/1/2004,12/31/2004,2004
74061,6,4.5,3,13,1,967408,-967408,,112175,,2034,,24,6,630,156617,,436659,9256,28315,487034,704969,235310,14656,,01/01/1996,,N,N,DIALYSIS AFFILIATES NORTH,152536,12/31/2004,01/01/2004,IN,47710,1/1/2004,12/31/2004,2004
74062,6,4.5,3,11,1,335583,-368078,32495,43137,,725,,12,2,1323,78366,5929,288180,3976,101356,290118,320453,95303,6302,,03/15/2002,RENAL CARE GROUP  INC.,Y,N,RCG DUPONT ROAD,152576,12/31/2004,01/01/2004,IN,46290,1/1/2004,12/31/2004,2004
