rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
133370,3,5.5,3,,1,164297,-164297,,21885,,2023,,16,2,,49343,22876,182501,,123989,369241,329546,113796,4502,,07/20/2009,RENAL CAREPARTNERS  INC.,Y,N,RENAL CAREPARTNERS AT MEMORIAL WEST,102883,12/31/2010,01/01/2010,FL,33028,1/1/2010,12/31/2010,2010
133371,6,4,3,1,1,309715,-309715,,32261,,8354,,21,2,,258827,208831,233597,41793,148716,585195,467618,230518,12413,,04/19/1998,,N,N,ATLANTIS HGI - RENAL CTR OF FAJARDO,402521,12/31/2010,01/01/2010,PR,00738,1/1/2010,12/31/2010,2010
133372,6,4,3,1,1,300448,-300448,,30195,,8245,,16,2,,319732,174277,284277,48438,134742,461438,731402,327680,14355,,06/25/2002,,N,N,ATLANTIS HGI - RENAL CTR OF MAYAGUEZ,402527,12/31/2010,01/01/2010,PR,00680,1/1/2010,12/31/2010,2010
133373,6,4,3,1,1,242686,-242686,,24391,,5395,,18,2,,220689,135463,211830,31993,99240,393047,449816,252858,12377,,06/20/2003,,N,N,ATLANTIS HGI - RENAL CTR OF GUAYNABO,402534,12/31/2010,01/01/2010,PR,00969,1/1/2010,12/31/2010,2010
133374,6,4,3,1,1,158346,-158346,,15914,,2662,,15,1,,199567,98464,264851,15072,88822,307136,408224,177799,8318,,08/20/2003,,N,N,ATLANTIS HHI - RENAL CERNTER OF LARE,402535,12/31/2010,01/01/2010,PR,00669,1/1/2010,12/31/2010,2010
133375,6,4,3,1,1,191033,-191033,,19296,,3734,,12,1,,235953,109506,241387,21961,122898,375829,493238,199546,11115,,08/20/2003,,N,N,ATLANTIS HGI RENAL CENTER OF SAN SEB,402536,12/31/2010,01/01/2010,PR,00685,1/1/2010,12/31/2010,2010
133376,6,4,3,1,1,160552,-160552,,16217,,4695,,15,1,,229823,124995,373881,24188,185255,369082,521475,203063,11558,,01/17/2008,,N,N,ATLANTIS HGI RENAL CENTER OF ISABELA,402537,12/31/2010,01/01/2010,PR,00662,1/1/2010,12/31/2010,2010
133377,5,4,4,1,1,229387,-229387,,20845,,10,,6,2,13686,1862,72,2127,,,6847,8506,3291,135,,01/01/1997,DAVITA  INC,Y,N,CAMELBACK DIALYSIS CENTER #0627-6000,032504,12/31/2010,01/01/2010,AZ,85251-6418,1/1/2010,12/31/2010,2010
133378,6,4,3,18,1,146985,-146985,,18967,,2037,,6,2,9757,44889,2195,101006,,44268,340056,237531,57416,4177,,09/09/1994,DAVITA  INC,Y,N,PAPAGO DIALYSIS CENTER #0657,032553,12/31/2010,01/01/2010,AZ,85008-4638,1/1/2010,12/31/2010,2010
133379,3,4.5,3,36,1,139713,-139713,,17946,,722,,18,2,12629,83501,1521,127462,,40070,376392,303066,68972,4948,,06/07/1995,DAVITA  INC,Y,N,KAYENTA DIALYSIS #0655,032559,12/31/2010,01/01/2010,AZ,86033,1/1/2010,12/31/2010,2010
133380,3,4,3,14,1,847450,-847449,-1,82730,,20227,,28,4,,242240,455684,238667,8629,1784,285407,1794358,592361,21132,,01/01/1982,,N,N,LOS ALAMITOS HEMODIALYSIS CENTER INC,052515,12/31/2010,01/01/2010,CA,90720,1/1/2010,12/31/2010,2010
133381,6,3.5,3,20,1,1181623,-1181623,,149192,,13274,,25,6,62713,343749,5382,635363,16077,161416,1078207,1743836,380239,25919,,07/11/1978,DAVITA  INC,Y,N,LAKEWOOD DIALYSIS CENTER-CA #0615,052539,12/31/2010,01/01/2010,CA,90712-2512,1/1/2010,12/31/2010,2010
133382,6,4,3,10,1,1059197,-1059197,,122442,,9570,,24,2,,264815,64423,501698,24398,122258,842297,1686424,436826,24065,,09/01/2003,KIDNEY CENTER  INC.,Y,N,KDC OF NORTHRIDGE  LLC,052545,09/30/2010,10/01/2009,CA,91328,10/1/2009,9/30/2010,2010
133383,6,4,3,17,1,666659,-666659,,85503,,9994,,18,2,35192,222716,6229,197587,1738,105414,749354,1163243,233860,16102,,12/19/1980,DAVITA  INC,Y,N,SOUTH SACRAMENTO DIALYSIS CENTER #02,052569,12/31/2010,01/01/2010,CA,95823-1838,1/1/2010,12/31/2010,2010
133384,6,4,3,18,1,615444,-615444,,73701,,5308,,14,2,,168496,32180,341431,5368,89772,535540,1021704,286859,14756,,10/20/1985,KIDNEY CENTER  INC.,Y,N,KIDNEY CENTER OF VAN NUYS,052585,09/30/2010,10/01/2009,CA,91405,10/1/2009,9/30/2010,2010
133385,6,4,3,23,1,545912,-493528,-52384,56047,,6844,,18,2,,312383,151017,266067,12170,59157,707000,1514950,434576,16156,,12/05/1988,,N,N,SANTA BARBARA ARTIFICIAL KIDNEY CTR,052606,12/31/2010,01/01/2010,CA,93101-2522,1/1/2010,12/31/2010,2010
133386,3,4,3,,1,254151,-254151,,99664300,,4056,,12,2,,154703,761415,11149,10647,,282270,1256435,28884,12811,,01/01/1995,DIALYSIS CENTERS NETWORK,N,N,LA PALMA DIALYSIS CENTER,052627,12/31/2010,01/01/2010,CA,90623,1/1/2010,12/31/2010,2010
133387,6,4.75,3,26,1,492593,-492593,,59557,24689,4696,,28,3,,215319,,416549,10124,95603,382327,786697,185574,11819,,01/20/1985,RENAL ADVANTAGE  INC.,Y,N,RAI CENTINELA INGLEWOOD,052634,12/31/2010,01/01/2010,CA,90302,1/1/2010,12/31/2010,2010
133388,6,4,3,24,1,369797,-341372,-28425,42780,,4246,,21,7,,197309,44981,346548,6088,44551,408416,718268,214083,11698,,04/14/1986,,N,N,ALHAMBRA COMMUNITY DIALYSIS UNIT  IN,052644,12/31/2010,01/01/2010,CA,91803,1/1/2010,12/31/2010,2010
133389,6,3.75,3,50,1,1005815,-1005815,,128996,,8396,,20,2,37487,216531,5568,331637,2389,104951,883844,1106610,283763,17487,,03/22/1991,DAVITA  INC,Y,N,ALHAMBRA DIALYSIS CENTER #0281,052707,12/31/2010,01/01/2010,CA,95816-5245,1/1/2010,12/31/2010,2010
133390,6,4,3,,1,1176073,-1176073,,120628,,14325,1605,34,4,,432061,68330,726967,14647,532591,412148,1768961,584284,23838,,08/05/1991,,N,N,DESERT CITIES DIALYSIS,052714,12/31/2010,01/01/2010,CA,29395,1/1/2010,12/31/2010,2010
133391,6,4,3,99,1,866385,-866385,,114719,,11821,,32,3,42361,286309,12014,634690,,94194,878690,1293595,311013,21396,,07/15/1992,DAVITA  INC,Y,N,DOCTORS DIALYSIS OF EAST LOS ANGELES,052725,12/31/2010,01/01/2010,CA,90022,1/1/2010,12/31/2010,2010
133392,6,5,3,,1,537190,-537190,,57766,,4545,,18,4,30131,262708,44976,141478,8595,74483,377094,769543,275724,13336,,08/10/1992,,N,N,MOHAN DIALYSIS CENTER COVINA,052726,12/31/2010,01/01/2010,CA,91723,1/1/2010,12/31/2010,2010
133393,6,4,3,8,1,655931,-655931,,76612,,3957,,20,2,,130691,26056,538968,9647,132730,788310,880837,217996,11941,,06/01/2006,KIDNEY CENTER  INC.,Y,N,KDC OF WEST LOS ANGELES  LLC,052809,09/30/2010,10/01/2009,CA,90035,10/1/2009,9/30/2010,2010
133394,6,4,3,18,1,366491,-366491,,43004,,2382,,20,2,,71064,11485,204257,2572,32246,383050,438524,308059,7320,,11/19/1997,KIDNEY CENTER  INC.,Y,N,KDC OF SAN LUIS OBISPO  LLC,052811,09/30/2010,10/01/2009,CA,93401,10/1/2009,9/30/2010,2010
133395,6,4,3,15,1,718431,-718431,,90868,,7843,,15,2,30543,181192,9153,214324,1391,97675,614142,881400,194800,13263,,03/19/1998,DAVITA  INC,Y,N,NORTH HIGHLANDS DIALYSIS CENTER #027,052826,12/31/2010,01/01/2010,CA,95660-5182,1/1/2010,12/31/2010,2010
133396,6,4,3,15,1,705108,-705108,,82545,,6141,,15,2,,174149,37265,201164,12332,83847,623916,1186145,354296,16798,,04/27/1998,KIDNEY CENTER  INC.,Y,N,KIDNEY CENTER OF PANORAMA CITY,052827,09/30/2010,10/01/2009,CA,91402,10/1/2009,9/30/2010,2010
133397,6,4,3,25,1,558862,-516439,-42423,55635,,5169,,19,3,,190059,,217604,11000,37940,592972,1074451,355429,13445,,12/10/1998,,N,N,LOMPOC ARTIFICIAL KIDNEY CENTER,052838,12/31/2010,01/01/2010,CA,93436,1/1/2010,12/31/2010,2010
133398,6,3.5,3,13,1,308865,-327642,18777,38628,,4210,,15,2,,117796,49866,346574,20242,5361,252149,731875,170855,10883,,04/05/1999,RENAL SERVICES OF AMERICA INC,Y,N,MONTEBELLO DIALYSIS CENTER LLC,052843,12/31/2010,01/01/2010,CA,90640,1/1/2010,12/31/2010,2010
133399,6,3.75,3,24,1,201823,-210543,8720,23760,,3242,,10,2,,107421,29497,277897,21698,28770,170646,470828,130090,7323,,10/08/1999,RENAL SERVICES OF AMERICA INC,Y,N,OAKDALE KIDNEY CENTER LLC,052853,12/31/2010,01/01/2010,CA,95361,1/1/2010,12/31/2010,2010
133400,6,3.44999999999993,3,35,1,702869,-753030,50161,86284,,2652,,24,2,,214706,81072,565583,21144,7735,398775,1034812,321572,16797,,03/12/2003,RENAL SERVICES OF AMERICA INC,Y,N,KIDNEY CENTER OF LOS ANGELES,052899,12/31/2010,01/01/2010,CA,90017,1/1/2010,12/31/2010,2010
133401,6,4,3,15,1,142845,-142845,,17982,,1753,,14,2,13770,75412,,212613,203,52264,282511,273693,78292,4708,,10/01/1990,DAVITA  INC,Y,N,BOULDER DIALYSIS CENTER #0543,062517,12/31/2010,01/01/2010,CO,80304-3769,1/1/2010,12/31/2010,2010
133402,6,4,3,17,1,192652,-192652,,24243,,3186,,16,2,18989,87659,,201259,8712,41997,415490,371389,110989,6696,,11/22/1995,DAVITA  INC,Y,N,ARVADA DIALYSIS CENTER #0544,062521,12/31/2010,01/01/2010,CO,80005-3914,1/1/2010,12/31/2010,2010
133403,6,3.5,3,1,1,145136,-145136,,18520,,478,,7,2,9009,103939,,230380,,34179,275129,443374,103878,5069,,09/01/2006,DAVITA  INC,Y,N,WINDHAM DIALYSIS CENTER #1820,072530,12/31/2010,01/01/2010,CT,06256-1345,1/1/2010,12/31/2010,2010
133404,6,4,3,11,1,970021,-970021,,121849,,6354,,28,3,37553,161537,171,529669,,150920,644909,713698,243309,19481,,01/15/1988,DAVITA  INC,Y,N,NEW PORT RICHEY KIDNEY CENTER #0677-,102590,12/31/2010,01/01/2010,FL,34668-6933,1/1/2010,12/31/2010,2010
133405,6,4.5,3,20,1,1031938,-1031938,,133555,,4338,,34,4,31752,195761,9271,406832,,106618,705130,721100,261474,16593,,06/03/1988,DAVITA  INC,Y,N,HERNANDO KIDNEY CENTER #0678,102602,12/31/2010,01/01/2010,FL,34608-7258,1/1/2010,12/31/2010,2010
133406,6,4,3,12,1,200500,-200500,,26548,,1988,,12,2,12361,86574,5559,212989,,49958,375414,307339,92635,4832,,09/18/1990,DAVITA  INC,Y,N,TAMARAC ARTIFICIAL KIDNEY CENTER #01,102632,12/31/2010,01/01/2010,FL,33321,1/1/2010,12/31/2010,2010
133407,6,4,,15,1,504883,-504883,,65271,,6110,,16,3,28751,159222,,251388,,44501,592890,636038,200397,13412,,06/20/1994,DAVITA  INC,Y,N,DEERFIELD BEACH ARTIFICIAL KIDNEY CE,102670,12/31/2010,01/01/2010,FL,33442-1418,1/1/2010,12/31/2010,2010
133408,6,4,3,12,1,144642,-144642,,17919,,1296,,8,3,8750,42099,,181042,88,55416,199052,202121,53293,3690,,08/16/2006,DAVITA  INC,Y,N,TREASURE VALLEY DIALYSIS CENTER #181,132513,12/31/2010,01/01/2010,ID,83642,1/1/2010,12/31/2010,2010
133409,,,,1,1,38299,-38299,,4805,,,,,1,3930,,,,,,,,,,,06/09/2008,DAVITA  INC,Y,N,KENNEDY HOME AT HOME #6244,142691,12/31/2010,01/01/2010,IL,60656,1/1/2010,12/31/2010,2010
133410,3,4,3,18,1,70043,-70043,,7741,,6,,8,1,4388,14487,433,181285,,78848,123083,62647,25109,826,,02/12/2008,DAVITA  INC,Y,N,GREENSBURG DIALYSIS #2358-6234,152615,12/31/2010,01/01/2010,IN,47240-3259,1/1/2010,12/31/2010,2010
133411,6,4,3,12,1,509444,-509444,,65131,,1449,,14,2,26206,123638,3232,345560,39,96631,533180,514030,137081,9672,,12/04/1998,DAVITA  INC,Y,N,YPSILANTI DIALYSIS #0154-6245,232568,12/31/2010,01/01/2010,MI,48197,1/1/2010,12/31/2010,2010
133412,3,4,3,1,1,78489,-78489,,8914,,22,,6,1,5403,17676,1334,166667,,67099,116926,76632,16387,1163,,12/18/2007,DAVITA  INC,Y,N,KALAMAZOO WEST DIALYSIS #2287-6195,232641,12/31/2010,01/01/2010,MI,49009-6149,1/1/2010,12/31/2010,2010
133413,,,,1,1,50104,-50104,,4941,,,,,,3283,,,,,,,,,,,06/12/2008,DAVITA  INC,Y,N,LANSING HOME HEMODIALYSIS AT HOME #,232646,12/31/2010,01/01/2010,MI,48823-6397,1/1/2010,12/31/2010,2010
133414,3,3.5,3,19,1,427826,-427826,,51432,,1480,,16,2,18047,73538,714,348048,,116815,342468,285414,73210,6239,,06/13/2008,DAVITA  INC,Y,N,CLINTON TOWNSHIP DIALYSIS #2211-6232,232647,12/31/2010,01/01/2010,MI,48038,1/1/2010,12/31/2010,2010
133415,3,3.75,3,15,1,200677,-200677,,25263,,1845,,13,3,10595,61211,1185,182980,249,53486,326829,285359,68314,5372,,11/28/1990,DAVITA  INC,Y,N,EDINA DIALYSIS CENTER #205,242501,12/31/2010,01/01/2010,MN,55435-2332,1/1/2010,12/31/2010,2010
133416,6,3.75,3,12,1,522779,-522779,,66212,,5298,,16,2,31876,171768,7743,284911,667,73496,530498,667495,177415,11970,,03/30/1998,DAVITA  INC,Y,N,ST. PAUL DIALYSIS #0209,242513,12/31/2010,01/01/2010,MN,55103-2192,1/1/2010,12/31/2010,2010
133417,6,4,3,9,1,384835,-384835,,47495,,1589,,12,2,15338,72965,4173,189440,681,51847,356409,406527,104215,7470,,05/20/1988,DAVITA  INC,Y,N,ARDEN HILLS DIALYSIS UNIT #202,242518,12/31/2010,01/01/2010,MN,55112-6911,1/1/2010,12/31/2010,2010
133418,3,4,3,11,1,111124,-111124,,13775,,559,,5,2,4358,19859,,18801,,23407,170734,124208,26705,1903,,05/05/1994,DAVITA  INC,Y,N,REDWOOD FALLS DIALYSIS CENTER #0223,242522,12/31/2010,01/01/2010,MN,56283-1828,1/1/2010,12/31/2010,2010
133419,6,4,3,16,1,424874,-424874,,52792,,1953,,20,3,17506,103535,,230787,482,78474,479715,407638,110745,7995,,02/14/2000,DAVITA  INC,Y,N,BLOOMINGTON DIALYSIS UNIT OF TRC #02,242547,12/31/2010,01/01/2010,MN,55420-2237,1/1/2010,12/31/2010,2010
133420,,,,1,1,306964,-306964,,34785,,,,,,2680,,,,,,,,,,,08/01/2002,DAVITA  INC,Y,N,HOME DIALYSIS UNIT #0216-6007,242552,12/31/2010,01/01/2010,MN,55404,1/1/2010,12/31/2010,2010
133421,3,4,3,10,1,171529,-171529,,21447,,1075,,12,2,7384,37354,6806,236781,,63232,257608,164520,51747,3248,,11/07/2007,DAVITA  INC,Y,N,FRIDLEY DIALYSIS UNIT #2429,242569,12/31/2010,01/01/2010,MN,55421-3778,1/1/2010,12/31/2010,2010
133422,3,4,3,10,1,109453,-109453,,13679,,398,,12,2,3569,27926,1987,237236,100,84769,207071,131229,33476,1943,,02/20/2008,DAVITA  INC,Y,N,EUREKA DIALYSIS CENTER #2445,262628,12/31/2010,01/01/2010,MO,63025,1/1/2010,12/31/2010,2010
133423,6,4.5,3,34,1,659421,-659421,,84918,,3864,,20,2,34741,186202,3394,251648,,86297,606584,845478,185199,14979,,02/28/2001,DAVITA  INC,Y,N,SUMMERLIN DIALYSIS CENTER #0984,292515,12/31/2010,01/01/2010,NV,89144,1/1/2010,12/31/2010,2010
133424,3,4,3,,1,206906,-206906,,24820,1205,571,,16,6,,50233,,265875,5114,68562,219174,174055,93304,3863,,12/16/1994,RENAL ADVANTAGE  INC.,Y,N,RAI WAYNE MEMORIAL GOLDSBORO,342576,12/31/2010,01/01/2010,NC,27534,1/1/2010,12/31/2010,2010
133425,6,4,3,12,1,323802,-323802,,36631,,2844,,12,2,14968,68466,1169,210585,,115128,329703,310138,92689,5279,,11/15/2007,DAVITA  INC,Y,N,FARGO DIALYSIS CENTER #2439-5982,352502,12/31/2010,01/01/2010,ND,58104-8795,1/1/2010,12/31/2010,2010
133426,6,3.5,3,19,1,247585,-247585,,31857,,1712,,12,3,13010,74911,1548,218743,28,79119,353668,323939,87948,6443,,01/24/2008,DAVITA  INC,Y,N,WAUSEON DIALYSIS CENTER #2254,362706,12/31/2010,01/01/2010,OH,43567-1729,1/1/2010,12/31/2010,2010
133427,3,4.5,3,15,1,129578,-129578,,16319,,815,,8,2,5488,19216,8604,185266,1417,62988,243382,126857,42258,2164,,01/17/2008,DAVITA  INC,Y,N,PATASKALA DIALYSIS CENTER #2253,362709,12/31/2010,01/01/2010,OH,43062-7627,1/1/2010,12/31/2010,2010
133428,3,4,3,7,1,132384,-132384,,17222,,1386,,8,2,6461,35065,,201926,44,55174,192783,217376,51544,3042,,02/13/2008,DAVITA  INC,Y,N,GROVE CITY DIALYSIS #2319,362716,12/31/2010,01/01/2010,OH,43123,1/1/2010,12/31/2010,2010
133429,6,5,3,20,1,402532,-402532,,49403,,2348,,14,3,16976,97561,2975,216912,7,74840,460184,525040,122652,7980,,04/01/1992,DAVITA  INC,Y,N,CDC OF ALEXANDRIA #0687,492562,12/31/2010,01/01/2010,VA,22304,1/1/2010,12/31/2010,2010
133430,6,3.5,3,15,1,827204,-827204,,100363,,4902,,23,3,31866,168067,3229,460600,230,136006,653238,768100,206237,14415,,07/27/1998,DAVITA  INC,Y,N,FAIRFAX DIALYSIS CENTER #0384-6165,492591,12/31/2010,01/01/2010,VA,22031-4625,1/1/2010,12/31/2010,2010
133431,3,3.75,3,1,1,48568,-48568,,6200,,456,,5,1,4260,31676,1249,237981,,37164,180963,160689,29890,1543,,04/18/2008,DAVITA  INC,Y,N,ELLENSBURG DIALYSIS CENTER #2368,502552,12/31/2010,01/01/2010,WA,98926,1/1/2010,12/31/2010,2010
133432,6,4,3,1,1,340114,-340114,,42615,,2213,,16,2,15301,124168,1763,174410,,108563,459220,593748,144788,7797,,08/01/2007,DAVITA  INC,Y,N,TURLOCK DIALYSIS CENTER #1915,552528,12/31/2010,01/01/2010,CA,95380-3143,1/1/2010,12/31/2010,2010
133433,6,3.5,3,11,1,367598,-367598,,47171,,5903,,12,2,18986,137176,1912,350012,,88204,530244,583423,144554,8323,,05/25/2007,DAVITA  INC,Y,N,YUCAIPA DIALYSIS CENTER #2094,552578,12/31/2010,01/01/2010,CA,92399,1/1/2010,12/31/2010,2010
133434,6,3.5,3,17,1,374460,-374460,,47295,,2093,,12,3,16082,130823,8772,424883,105,76737,526035,653201,151491,8518,,03/05/2008,DAVITA  INC,Y,N,EXETER DIALYSIS #2266,552594,12/31/2010,01/01/2010,CA,93221-1482,1/1/2010,12/31/2010,2010
133436,6,63.5,3,14,1,333359,-333359,,43117,,4037,,16,2,20498,99483,3225,338155,,77960,550689,562990,105330,7796,,04/25/2008,DAVITA  INC,Y,N,SANTA FE SPRINGS DIALYSIS #2260,552597,12/31/2010,01/01/2010,CA,90606,1/1/2010,12/31/2010,2010
133437,6,3.5,3,,1,254151,-254151,,63110300,,5483,,24,2,,154703,761415,14558,,,271600,1231181,28884,12160,,06/02/2008,DIALYSIS CENTER NETWORK,N,N,MORENO VALLEY DIALYSIS CENTER,552599,12/31/2010,01/01/2010,CA,92553,1/1/2010,12/31/2010,2010
133439,6,4.72999999999979,3,,1,642905,-424119,-218786,58953,11463,2469,,14,2,1409,90523,21252,274482,792,86954,450339,338230,114224,6997,,06/25/1980,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA CLEARWATER,102542,12/31/2010,01/01/2010,FL,33763,1/1/2010,12/31/2010,2010
133440,6,5,3,,1,500919,-338194,-162725,44330,5646,1116,,18,3,1360,100560,13299,126218,793,73044,431715,266835,101074,6274,,02/12/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC -FERRIDAY,192563,12/31/2010,01/01/2010,LA,71334,1/1/2010,12/31/2010,2010
133441,6,4.43999999999983,3,,1,862033,-579965,-282068,72647,5232,1220,,18,3,2379,131526,17933,234396,1415,73159,528036,378045,161601,9502,,04/04/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,NORTH LAFAYETTE DIALYSIS CENTER,192580,12/31/2010,01/01/2010,LA,70501,1/1/2010,12/31/2010,2010
133442,6,4.86999999999989,3,,1,256138,-172759,-83379,21319,2385,940,,14,2,1593,70809,10135,135422,629,76600,302892,178009,82067,4215,,09/20/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA WINNFIELD,192601,12/31/2010,01/01/2010,LA,71483,1/1/2010,12/31/2010,2010
133443,6,5.48999999999978,3,,1,826599,-545325,-281274,75728,8339,1680,,18,2,2642,173116,24030,254209,1475,97496,481331,505489,180468,10914,,09/09/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA SMKC ORANGE GROVE,252547,12/31/2010,01/01/2010,MS,39503,1/1/2010,12/31/2010,2010
133444,6,4.5,3,,1,1058319,-698302,-360017,121512,29214,2373,,25,4,2844,246764,11803,524654,1432,198439,743625,802680,256479,11938,,05/17/1997,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC N. CENT. OKLAHOMA CITY,372539,12/31/2010,01/01/2010,OK,73105,1/1/2010,12/31/2010,2010
133445,3,4.5,3,,1,464728,-306611,-158117,41964,13944,2436,,23,3,4235,110513,14952,186428,991,111833,489625,341445,136512,8320,,04/16/1997,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA N.E. FT. WORTH,452752,12/31/2010,01/01/2010,TX,76117,1/1/2010,12/31/2010,2010
133446,6,4.5,3,,1,974925,-643188,-331737,88572,16772,2669,,20,2,2498,225092,20789,197301,1490,96663,669645,623488,209605,12264,,10/07/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,MISSOURI CITY DIALYSIS,452786,12/31/2010,01/01/2010,TX,77459,1/1/2010,12/31/2010,2010
133447,6,4.5,3,,1,701480,-461167,-240313,64331,32304,5972,,24,5,5230,231051,23092,337468,1009,106039,657262,928389,219202,11874,,02/02/2007,FRESENIUS MEDICAL CARE  N.A.,Y,N,MUSEUM DISTRICT II DIALYSIS,672561,12/31/2010,01/01/2010,TX,77006,1/1/2010,12/31/2010,2010
133448,6,4,3,45,1,,,,,,612,,12,2,3447,123269,,181844,1136,73111,266344,258562,67054,4197,,03/04/1998,DIALYSIS PROGRAM  UNIVERSITY OF UTAH,Y,N,LAKESIDE DIALYSIS,462521,06/30/2010,07/01/2009,UT,84112,7/1/2009,6/30/2010,2010
133449,6,4.5,3,1,1,185184,-195448,10264,22795,,2682,,12,2,26530,108645,34227,281012,5034,56369,331810,291689,86627,5564,,06/19/2008,,N,N,LIBERTY DIALYSIS - DAVIS COUNTY LLC,462537,12/31/2010,01/01/2010,UT,84041,1/1/2010,12/31/2010,2010
133450,6,4,3,,1,1365607,-900077,-465530,116867,26047,7785,,27,3,4324,425096,20049,462266,,111355,1032552,1149053,328861,18588,,05/01/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,CENTRAL SUFFOLK,332518,12/31/2010,01/01/2010,NY,11776,1/1/2010,12/31/2010,2010
133455,6,5,3,,1,10596,-10596,,1115,,1562,784,24,5,6525,228780,13601,213447,5349,132927,357956,501147,214374,11523,,03/09/1995,MIDMICHIGAN HEALTH,Y,N,REGIONAL DIALYSIS SVC - MIDLAND,232541,06/30/2010,07/01/2009,MI,48640,7/1/2009,6/30/2010,2010
133456,6,5,3,,1,549285,-580092,30807,667252,,4021,,20,2,,162356,32611,541439,22885,207631,664220,1579066,372806,17812,,05/01/1995,,N,N,NASSAU DIALYSIS CENTER  INC.,332558,12/31/2010,01/01/2010,NY,11710,1/1/2010,12/31/2010,2010
133457,6,5,3,14,1,1340419,-1340419,,157331,8975,5781,,42,4,14972,282583,68755,182811,3187,205210,968387,1057926,370666,21667,,09/01/1982,WAKE FOREST UNIV HEALTH SCIENCES,Y,N,HIGH POINT KIDNEY CTR OF WFU,342514,06/30/2010,07/01/2009,NC,27262,7/1/2009,6/30/2010,2010
133458,6,5,3,15,1,527685,-527685,,60683,6723,2396,,20,3,2774,154443,30952,167844,2500,93458,501015,556452,165759,9810,,09/22/1999,WAKE FOREST UNIVERSITY HEALTH SCIENC,Y,N,TRIAD DIALYSIS CTR OF WFU,342599,06/30/2010,07/01/2009,NC,27265,7/1/2009,6/30/2010,2010
133459,6,5,3,15,1,938849,-938849,,110603,8518,5868,,45,3,12019,230976,54597,220525,5390,140792,965776,982419,323693,19161,,10/19/2001,WAKE FOREST UNIVERSITY HEALTH SCIENC,Y,N,NORTHSIDE DIALYSIS CTR OF WFU,342612,06/30/2010,07/01/2009,NC,27105,7/1/2009,6/30/2010,2010
133460,6,5,3,22,1,366712,-366712,,42324,7185,2728,,15,7,4826,171780,30969,131338,3421,87483,476515,492317,127023,8591,,12/21/2001,WAKE FOREST UNIVERSTIY HEALTH SCIENC,Y,N,ELKIN DIALYSIS CENTER OF WFU,342614,06/30/2010,07/01/2009,NC,28621,7/1/2009,6/30/2010,2010
133466,6,5,3,21,1,675779,-675779,,80741,11461,4530,,36,2,9444,210340,50303,243506,3860,165989,741930,795081,234465,14957,,09/18/1990,WAKE FOREST UNIVERSITY HEALTH SCIENC,Y,N,LEXINGTON DIALYSIS CTR OF WFU,342553,06/30/2010,07/01/2009,NC,27292,7/1/2009,6/30/2010,2010
133469,6,5,3,,1,,,,,,873,,6,,,54562,104001,,,,169216,267022,113188,3315,,07/01/1996,GOOD SAMARITAN HOSPITAL,Y,N,MANOR CARE DIALYSIS - GOOD SAMARITAN,212578,06/30/2010,07/01/2009,MD,21237,7/1/2009,6/30/2010,2010
133472,6,4,3,,1,485858,-320519,-165339,43107,12617,1996,,10,4,1181,87151,11107,114762,446,46865,380880,248794,87944,5355,,03/27/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG CLANTON,012604,12/31/2010,01/01/2010,AL,35045,1/1/2010,12/31/2010,2010
133473,6,4.5,3,43,1,414972,-414972,,53318,,2108,,16,2,16009,119913,433,220553,,107051,447058,442042,113242,6899,,02/20/1988,DAVITA  INC,Y,N,CENTER POINT DIALYSIS #2371,012623,12/31/2010,01/01/2010,AL,35215-3619,1/1/2010,12/31/2010,2010
133474,6,3.5,3,16,1,754382,-754382,,92292,,8434,,25,3,47732,240885,5261,519294,2083,107470,844661,1235970,278613,20039,,09/10/1997,DAVITA  INC,Y,N,SADDLEBACK DIALYSIS #4061,052808,12/31/2010,01/01/2010,CA,92653-1425,1/1/2010,12/31/2010,2010
133476,3,3.5,3,1,1,157073,-157073,,20141,,612,,16,2,8457,35899,1852,166327,15,78055,305904,153869,58595,3355,,09/20/1996,DAVITA  INC,Y,N,ORLANDO NORTH DIALYSIS #3208,102707,12/31/2010,01/01/2010,FL,32804-1338,1/1/2010,12/31/2010,2010
