rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
6205,6,3.5,3,13,1,,-211018,-30365,29752,,1685,,14,2,,46670,6116,184725,3686,53416,152913,249418,121161,7130,,11/01/1994,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - DAYTONA BEACH S.,102614,12/31/1998,01/01/1998,,32114,1/1/1998,12/31/1998,1998
6210,6,3.5,3,,1,,-707447,-98962,82666,,4970,,17,2,,103851,6814,124633,10168,88844,267112,500771,389335,14696,,05/01/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - NORTH DELRAY,102617,12/31/1998,01/01/1998,,33445,1/1/1998,12/31/1998,1998
6215,6,3.75,3,13,1,,-179742,-25250,23612,,854,,16,2,,48519,3387,218010,2985,49118,168716,246607,122688,6174,,04/01/1995,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - LEHIGH ACRES,102618,12/31/1998,01/01/1998,,33971,1/1/1998,12/31/1998,1998
6220,6,3.5,3,13,1,,-275869,-37905,39020,,3678,,12,1,,55944,7964,166139,4257,54019,166559,301959,140887,7834,,04/01/1989,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - BRANDON,102620,12/31/1998,01/01/1998,,33619,1/1/1998,12/31/1998,1998
6230,6,3.5,3,,1,,-787328,-112163,98684,,4037,,26,3,,164119,14958,336411,10989,126267,407537,793360,390668,19312,,07/25/1989,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-ORLANDO,102623,12/31/1998,01/01/1998,,32806,1/1/1998,12/31/1998,1998
6234,6,3.5,3,13,1,,-665530,-90940,85880,,3620,,30,4,,121725,15688,310551,14593,98464,309233,664529,308847,15486,,10/01/1989,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - TALLAHASSEE,102624,12/31/1998,01/01/1998,,32308,1/1/1998,12/31/1998,1998
6239,6,3.75,3,13,1,,-220667,-30127,30200,,1420,,16,2,,37926,10506,174480,3401,43054,163732,204226,140913,6741,,09/08/1989,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - BARTOW,102626,12/31/1998,01/01/1998,,33830,1/1/1998,12/31/1998,1998
6244,6,3.5,3,13,1,,-254198,-34129,39465,,1725,,22,3,,65002,5635,223256,15964,69543,203838,342199,151849,9838,,04/18/1990,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - QUINCY,102627,12/31/1998,01/01/1998,,32351,1/1/1998,12/31/1998,1998
6257,4,3.75,3,13,1,,-278155,-44290,37766,,987,,17,,,84126,13102,192739,3847,77467,256740,384383,217327,9714,,10/31/1990,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-SARASOTA,102631,12/31/1998,01/01/1998,,34231,1/1/1998,12/31/1998,1998
6269,3,3.5,3,,1,,-145200,-22658,19225,,420,,17,2,,28104,2847,243718,929,67232,152186,179113,94811,3982,,11/16/1990,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-BOCA RATON EAST,102633,12/31/1998,01/01/1998,,33486,1/1/1998,12/31/1998,1998
6273,6,3.5,3,,1,,-696044,-96673,93232,,6028,,20,2,,103323,5989,140735,11974,97078,263026,549249,416523,15881,,05/01/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - LAKE WORTH,102637,12/31/1998,01/01/1998,,33461,1/1/1998,12/31/1998,1998
6277,3,3.5,3,13,1,,-153848,-22059,19449,,2008,,17,,,37021,2243,117127,2894,46542,142915,194717,74838,4881,,07/17/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - ORMOND BEACH,102638,12/31/1998,01/01/1998,,32174,1/1/1998,12/31/1998,1998
6289,6,3.5,3,,1,,-299022,-44098,36597,,1712,,16,2,,62508,7316,194425,4994,113612,193733,354030,235996,9614,,08/21/1991,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-OCOEE,102639,12/31/1998,01/01/1998,,34761,1/1/1998,12/31/1998,1998
6294,6,3.5,3,13,1,,-113144,-15474,15885,,594,,10,2,,41953,2921,156348,2877,48312,131318,204825,79845,5006,,03/01/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - ORMOND NORTH,102640,12/31/1998,01/01/1998,,32174,1/1/1998,12/31/1998,1998
6298,3,3.5,3,13,1,,-222341,-31889,29128,,1412,,17,2,,55048,8222,127912,2978,60545,158310,270909,171237,6805,,11/01/1991,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - SUN CITY CENTER,102642,12/31/1998,01/01/1998,,33573,1/1/1998,12/31/1998,1998
6302,6,3.75,3,13,1,,-266824,-38915,34160,,1616,,20,2,,39091,13308,270816,3899,61060,178811,243266,170769,6613,,01/01/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - BRADENTON,102646,12/31/1998,01/01/1998,,34208,1/1/1998,12/31/1998,1998
6324,6,3.5,3,13,1,,-551651,-80118,117872,,10875,,28,3,,214492,17641,363982,80345,266901,510200,1300904,577585,28042,,11/05/1992,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-MIAMI,102656,12/31/1998,01/01/1998,,33136,1/1/1998,12/31/1998,1998
6329,6,4,3,,1,,-698689,-99249,104159,,4445,,23,3,,135977,4936,218868,10234,136501,244531,732746,434646,14968,,04/01/1995,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - BOCA RATON,102658,12/31/1998,01/01/1998,,33431,1/1/1998,12/31/1998,1998
6336,6,3.5,3,,1,,-308444,-42797,31580,,2970,,15,2,,47388,8403,95479,3914,48502,123597,291736,203682,7861,,05/01/1998,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-ORLANDO EAST,102660,12/31/1998,05/01/1998,,32807,5/1/1998,12/31/1998,1998
6348,6,3.5,3,13,1,,-207744,-33347,28180,,833,,12,2,,45548,10697,145360,2044,70665,158207,227257,125557,5742,,09/09/1994,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-VENICE,102672,12/31/1998,01/01/1998,,34285,1/1/1998,12/31/1998,1998
6353,6,3.5,3,13,1,,-538213,-79486,71216,,2544,,20,2,,84532,5392,166833,7494,82477,207415,441210,187450,11084,,11/01/1994,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - W. TALLAHASSEE,102673,12/31/1998,01/01/1998,,32304,1/1/1998,12/31/1998,1998
6358,6,3.59999999999991,3,13,1,,-169460,-24119,22689,,1769,,20,2,,50616,3372,172800,4193,62562,161038,236855,129912,5536,,06/23/1995,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - WEST TAMPA,102679,12/31/1998,01/01/1998,,33634,1/1/1998,12/31/1998,1998
6362,3,3.5,3,,1,,-47637,-6049,11779,,537,,16,3,,15307,1666,45364,3431,7189,46747,59634,25266,1953,,09/01/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - MIAMI BEACH MGMT,102682,03/31/1998,01/01/1998,,33139,1/1/1998,3/31/1998,1998
6364,3,3.5,3,,1,,-142912,-20165,22133,,1564,,16,3,,39308,3345,143984,11466,52867,139603,202841,156194,4124,,04/01/1998,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - MIAMI BEACH,102682,12/31/1998,04/01/1998,,33139,4/1/1998,12/31/1998,1998
6367,6,3.5,3,,1,,-84753,-12018,10820,,1132,,8,2,,13437,4753,51963,1737,21231,95325,122181,93209,2865,,04/01/1995,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - TOWN & COUNTRY,102685,12/31/1998,01/01/1998,,33615,1/1/1998,12/31/1998,1998
6369,6,3.5,3,13,1,,-353338,-52093,47129,,2655,,16,2,,79422,6868,216229,12799,74355,198275,400422,146984,8923,,03/25/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - AVENTURA,102687,12/31/1998,01/01/1998,,33180,1/1/1998,12/31/1998,1998
6373,3,3.5,3,13,1,,-177782,-26798,23239,,1760,,22,2,,33465,6891,184126,4528,81622,156438,232774,127319,5678,,10/06/1995,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - SEMINOLE,102690,12/31/1998,01/01/1998,,33773,1/1/1998,12/31/1998,1998
6378,3,4,3,13,1,,-176741,-24115,23079,,1657,,12,2,,27004,1952,149150,3536,46653,130222,166012,95074,4344,,11/13/1995,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - DADE CITY,102691,12/31/1998,01/01/1998,,33525,1/1/1998,12/31/1998,1998
6383,3,3.5,3,13,1,,-118071,-18217,15539,,1542,,12,1,,33324,3287,178898,2072,55240,137934,187978,95139,4584,,02/14/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - NEW SMYRNA BEACH,102696,12/31/1998,01/01/1998,,32168,1/1/1998,12/31/1998,1998
6387,3,3.5,3,,1,,-76794,-11091,11291,,658,,12,2,,22009,2006,165995,1753,47063,108705,128294,75676,3723,,07/10/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - PUNTA GORDA,102706,12/31/1998,01/01/1998,,33950,1/1/1998,12/31/1998,1998
6396,6,3.5,3,,1,,-244791,-34527,29924,,2465,,16,2,,54242,6105,215421,3254,49691,161160,271825,195296,7242,,09/20/1996,GAMBRO HEALTHCARE,Y,,GAMBRO-ORLANDO NORTH,102707,12/31/1998,01/01/1998,,32804,1/1/1998,12/31/1998,1998
6401,,,,,,,-140287,-24799,16646,,,,,,,,,,,,,,,,,11/21/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - GREATER DAYTONA,102711,12/31/1998,01/01/1998,,32114,1/1/1998,12/31/1998,1998
6405,3,4,3,13,1,,-146352,-20012,20305,,591,,12,2,,31098,8593,182535,3352,47248,133208,168370,65036,4409,,10/09/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - LAKE WALES,102712,12/31/1998,01/01/1998,,33853,1/1/1998,12/31/1998,1998
6409,6,3.64999999999998,3,13,1,,-164050,-24181,20818,,1337,,8,2,,38568,6118,101915,4480,49004,95741,216440,109990,5043,,12/06/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - KISSIMMEE CENTRL,102713,12/31/1998,01/01/1998,,34741,1/1/1998,12/31/1998,1998
6413,6,4,3,13,1,,-774333,-107227,99745,,4479,,18,2,,177395,30812,67372,17591,81259,440194,894449,358992,14098,,01/01/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - MT. SINAI,102718,12/31/1998,01/01/1998,,33140,1/1/1998,12/31/1998,1998
6419,6,3.5,3,,1,,-223405,-32926,28682,,556,,16,2,,50041,4280,192549,1616,70454,231616,233429,144742,5736,,09/24/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-SEBASTIAN,102727,12/31/1998,01/01/1998,,32958,1/1/1998,12/31/1998,1998
6424,3,3.5,3,13,1,,-123560,-17859,20599,,1389,,16,3,,23003,3010,190977,2913,41155,246527,140490,103303,4868,,11/19/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - PALM COAST,102728,12/31/1998,01/01/1998,,32137,1/1/1998,12/31/1998,1998
6429,3,4,3,13,1,,-30220,-4713,3630,,256,,16,2,,11908,1461,95945,3701,30736,167428,45947,54843,1111,,10/05/1998,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-MADISON COUNTY,102737,12/31/1998,10/05/1998,,32340,10/5/1998,12/31/1998,1998
6434,3,3.5,3,,1,,-10763,-1377,1541,,100,,16,2,,6657,160,52141,443,15847,70884,26971,15949,370,,11/25/1998,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - S. FT. MYERS,102744,12/31/1998,11/25/1998,,33908,11/25/1998,12/31/1998,1998
6449,3,3.5,3,13,1,,-60920,-10735,10796,,551,,12,1,,26933,1474,169678,1480,33703,171101,138582,44925,2475,,07/30/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - UPPER FL KEYS,102755,12/31/1998,01/01/1998,,33070,1/1/1998,12/31/1998,1998
6471,6,4.59999999999991,3,30,1,,-342301,-51243,47394,5739,1158,764,27,3,,93289,2388,227589,6822,134230,289888,462042,355332,10607,,03/29/1988,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF AUGUSTA,112501,12/31/1998,01/01/1998,,30909,1/1/1998,12/31/1998,1998
6483,6,3.5,3,,1,,-248714,-36858,31752,,1278,,18,3,,52785,2102,192769,8844,85594,181116,385896,195487,5917,,01/04/1976,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-FULTON,112502,12/31/1998,01/01/1998,,30342,1/1/1998,12/31/1998,1998
6509,6,4.79999999999995,3,15,1,,-249542,-35507,36303,5815,996,,18,2,,82627,568,195053,2824,101022,222646,364099,160523,7940,,05/14/1974,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA ATLANTA,112504,12/31/1998,01/01/1998,,30334,1/1/1998,12/31/1998,1998
6514,6,3.5,3,13,1,,-163535,-24852,23590,,1771,,23,3,,66781,6206,203732,4021,89484,222167,320973,136274,9670,,05/01/1976,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - ROME,112505,12/31/1998,01/01/1998,,30165,1/1/1998,12/31/1998,1998
6531,6,4,3,9,1,,-1122248,-171059,144718,15033,2420,,52,5,,224161,6682,445194,11764,214034,555183,1022387,647417,28434,,06/22/1977,FRESENISU MEDICAL CARE  N.A.,Y,,BMA COASTAL DIALYSIS,112507,12/31/1998,01/01/1998,,31404,1/1/1998,12/31/1998,1998
6559,6,4.5,3,,1,,-995469,-163397,140326,39453,2940,549,24,2,,376896,4547,234007,,189135,524749,1776202,311962,15618,,08/26/1976,FRESENIUS MEDICAL CARE  N.A.,Y,,RENAL CARE CENTER OF MARIETTA,112510,12/31/1998,01/01/1998,,30066,1/1/1998,12/31/1998,1998
6576,6,4,3,30,1,,-495846,-75172,61971,12030,3546,162,21,2,,123568,2584,298307,4227,111840,271071,593235,279620,12006,,02/02/1977,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA DEKALB/GWINNETT,112511,12/31/1998,01/01/1998,,30030,1/1/1998,12/31/1998,1998
6601,,4,3,13,1,,-601426,-78635,70108,,1898,,32,4,,117847,15490,216951,6696,100860,281484,596563,207228,15725,,04/01/1997,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - ATHENS WEST,112513,12/31/1998,01/01/1998,,30606,1/1/1998,12/31/1998,1998
6605,6,4,3,13,1,,-309259,-42649,43069,,1190,,20,4,,74257,11145,205730,4773,94862,223905,346663,222192,9928,,07/01/1977,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - BRUNSWICK,112514,12/31/1998,01/01/1998,,31525,1/1/1998,12/31/1998,1998
6609,6,4.5,3,9,1,,-330264,-49248,45749,,1400,,22,5,,78980,13787,213073,18333,106860,243464,373873,193620,11863,,09/01/1977,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - VALDOSTA,112515,12/31/1998,01/01/1998,,31602,1/1/1998,12/31/1998,1998
6624,6,5,3,30,1,,-698062,-108250,98979,20459,2084,868,34,4,,117559,1853,249776,6424,125129,324102,605955,394839,16858,,11/01/1978,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA MACON,112516,12/31/1998,01/01/1998,,31211,1/1/1998,12/31/1998,1998
6655,6,5,3,,1,,-292094,-43025,45157,1610,482,186,15,3,,54516,1825,80595,2377,65403,115801,276502,119137,6357,,10/14/1980,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA EASTMAN,112519,12/31/1998,01/01/1998,,31023,1/1/1998,12/31/1998,1998
6671,6,4.79999999999995,3,45,1,,-246295,-37465,34127,5499,732,240,14,1,,54882,877,117889,3024,81539,176411,278881,139165,7050,,01/05/1981,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA CARROLLTON,112520,12/31/1998,01/01/1998,,30117,1/1/1998,12/31/1998,1998
6688,3,4.59999999999991,3,30,1,,-557650,-84575,79913,5576,2133,334,24,3,,90592,4396,127282,5461,119711,299138,501862,467358,12286,,08/21/1983,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF WILLETTE WALLACE,112521,12/31/1998,01/01/1998,,30901,1/1/1998,12/31/1998,1998
6721,6,4.5,3,40,1,,-439633,-68870,63605,7501,1093,1234,17,2,,97250,10617,128032,4188,108718,238038,493303,238555,9522,,01/11/1982,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA DALTON,112524,12/31/1998,01/01/1998,,30720,1/1/1998,12/31/1998,1998
6726,6,3.59999999999991,3,13,1,,-315805,-45044,43908,,1683,,17,3,,79167,12197,155655,5908,84048,219975,395031,169012,9181,,01/31/1992,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - DOUGLASVILLE,112526,12/31/1998,01/01/1998,,30134,1/1/1998,12/31/1998,1998
6739,6,4,3,12,1,,-119372,,12906,,74,,12,1,,9180,2754,28025,2991,14795,40044,107781,42623,2168,,02/24/1983,,,,WASHINGTON DIALYSIS FACILITY  INC,112527,05/31/1998,01/01/1998,,30673,1/1/1998,5/31/1998,1998
6743,6,4,3,11,1,,-224621,-32833,32823,,513,,14,2,,64648,7541,138993,3433,71349,184440,303252,187135,8444,,03/01/1996,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - AMERICUS,112528,12/31/1998,01/01/1998,,31709,1/1/1998,12/31/1998,1998
6776,6,5,3,30,1,,-279103,-43786,44554,9327,701,442,15,2,,61346,2209,190006,2201,108586,149707,282751,158254,5664,,07/18/1983,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA WARNER ROBINS,112531,12/31/1998,01/01/1998,,31088,1/1/1998,12/31/1998,1998
6780,6,4,3,13,1,,-175283,-23457,24879,,922,,13,4,,46685,7781,114083,2664,55456,143468,203943,89267,6378,,05/01/1984,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - JESUP,112532,12/31/1998,01/01/1998,,31545,1/1/1998,12/31/1998,1998
6793,6,4.5,3,30,1,,-311478,-52935,42386,5811,978,,11,1,,66926,2344,81372,,68418,180653,337100,171110,8107,,05/15/1984,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA COVINGTON,112533,12/31/1998,01/01/1998,,30209,1/1/1998,12/31/1998,1998
6808,6,5,3,30,1,,-206740,-31906,29364,4805,366,,12,6,,48807,1105,87697,4742,88049,130745,224872,258564,6073,,08/20/1984,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA SANDERSVILLE,112534,12/31/1998,01/01/1998,,31082,1/1/1998,12/31/1998,1998
6822,6,3.75,3,,1,,-403551,-56338,43124,,1681,,16,2,,73068,6113,238876,2320,74171,263689,374447,286678,10007,,06/29/1990,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-DOUGLAS,112535,12/31/1998,01/01/1998,,31533,1/1/1998,12/31/1998,1998
6843,6,4.5,3,30,1,,-385516,-59219,54996,7886,1228,,14,2,,78541,637,89570,4398,116880,244877,375382,264908,10563,,09/17/1986,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA OF THOMSON,112540,12/31/1998,01/01/1998,,30824,1/1/1998,12/31/1998,1998
6857,6,4.5,3,24,1,,-507770,,57777,,956,,17,1,,59703,78971,159823,4516,18344,440524,381273,192011,9840,,08/18/1986,,,,TOCCOA DIALYSIS FACILITY  INC.,112541,12/22/1998,01/01/1998,,30577,1/1/1998,12/22/1998,1998
6869,3,5,3,,1,,-146401,,16795,,227,,12,4,,23957,61054,62365,1715,23432,136168,204878,132907,4769,,02/01/1986,,,,MEDICAL KIDNEY SERVICES-CENTRAL GA,112544,12/31/1998,01/01/1998,,31061,1/1/1998,12/31/1998,1998
6887,6,4,3,,1,,-503969,-71299,58185,,1281,,26,3,,88778,4496,197990,4906,148742,284075,508005,369115,14020,,09/04/1987,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-LAURENS COUNTY,112546,12/31/1998,01/01/1998,,31021,1/1/1998,12/31/1998,1998
6897,3,4,3,10,1,,-99690,-15215,14599,,431,,15,5,,26089,5502,92304,9390,38428,102389,164447,69699,3552,,02/01/1988,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - ADEL,112550,12/31/1998,01/01/1998,,31620,1/1/1998,12/31/1998,1998
6915,6,4.5,3,50,1,,-190146,-28981,25462,1639,1005,,11,1,,45240,877,87275,1938,78717,130091,230528,91764,5428,,03/01/1984,FRESENIUS MEDICAL CARE  N.A.,Y,,RENAL CARE CENTER OF NORTH GEORGIA,112551,12/31/1998,01/01/1998,,30114,1/1/1998,12/31/1998,1998
6921,6,3.69999999999993,3,13,1,,-394797,-52185,49401,,1767,,21,4,,82509,9329,276554,4106,84932,227508,428759,193309,9953,,09/01/1988,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - SOUTH DEKALB,112553,12/31/1998,01/01/1998,,30032,1/1/1998,12/31/1998,1998
6937,6,4,3,13,1,,-211399,-27312,31470,,1032,,14,5,,65700,9217,121840,2816,59730,160306,274749,138031,7352,,09/28/1988,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - HINESVILLE,112555,12/31/1998,01/01/1998,,31313,1/1/1998,12/31/1998,1998
6943,6,3.75,3,13,1,,-197092,-28979,25126,,568,,12,3,,37512,7250,89092,2734,47756,133196,203689,160846,5336,,12/20/1994,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - THOMASTON,112557,12/31/1998,01/01/1998,,30286,1/1/1998,12/31/1998,1998
6947,3,4,3,,1,,-185679,-24844,12180,,1136,,10,1,,31706,3084,92649,3309,29068,120333,159317,72831,3950,,05/19/1989,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - ST. MARYS,112558,12/31/1998,01/01/1998,,31558,1/1/1998,12/31/1998,1998
6969,6,4,3,13,1,,-579640,-86723,75378,,3525,,37,4,,164025,14304,378607,3668,174878,599923,1088313,605940,22176,,07/26/1989,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - ATLANTA,112561,12/31/1998,01/01/1998,,30312,1/1/1998,12/31/1998,1998
6982,6,4,3,,1,,-414333,-58393,50043,,2589,,24,2,,115656,8530,418619,3422,112449,580964,731497,377232,12476,,09/30/1989,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE-FORD FACTORY SQ,112562,12/31/1998,01/01/1998,,30308,1/1/1998,12/31/1998,1998
6995,6,4.5,3,30,1,,-184447,-35048,26842,6780,1128,27,11,1,,68216,837,158594,1697,54913,172120,290120,129947,5444,,11/01/1989,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA TUCKER,112563,12/31/1998,01/01/1998,,30084,1/1/1998,12/31/1998,1998
6999,6,3.5,3,13,1,,-154598,-21857,23450,,1100,,18,2,,48223,4781,110557,3412,57640,146622,220466,124348,7856,,02/07/1990,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - EAST ROME,112565,12/31/1998,01/01/1998,,30161,1/1/1998,12/31/1998,1998
7038,6,4,3,13,1,,-133167,-17285,18469,,437,,17,2,,42526,5500,98540,3058,50162,164433,205611,112527,4060,,09/01/1990,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - AUGUSTA,112570,12/31/1998,01/01/1998,,30907,1/1/1998,12/31/1998,1998
7093,3,5,3,1,1,,-162000,,14456,,124,,12,1,,26097,54519,176668,3223,3310,90211,154597,308942,3754,,01/08/1992,,,,SCREVEN COUNTY DIALYSIS CENTER,112577,12/31/1998,01/01/1998,,30467,1/1/1998,12/31/1998,1998
7099,6,4,3,,1,,-161497,-23792,30153,,1185,,15,2,,51469,9722,117299,3182,56623,196216,271527,258334,7573,,10/01/1992,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - SOUTH AUGUSTA,112579,12/31/1998,01/01/1998,,30904,1/1/1998,12/31/1998,1998
7114,3,4,3,10,1,,-218384,-3444,25251,,1450,,16,1,,33494,,188560,37288,64298,144897,275774,399737,7507,,09/01/1992,,,,COBB NEPHROLOGY DIALYSIS CENTER  INC,112581,12/31/1998,01/01/1998,,30001,1/1/1998,12/31/1998,1998
7127,6,3.5,3,14,1,,-361648,10579,39310,,1421,,20,2,,82235,132206,230325,2968,98231,335238,433829,186112,8897,,04/30/1993,DIALYSIS AMERICA  IN.C,Y,Y,CENTRAL ATLANTA DIALYSIS CENTER,112582,10/31/1998,01/01/1998,,30309,1/1/1998,10/31/1998,1998
7129,6,4.79999999999995,3,,1,,-43181,,7304,991,262,76,20,2,,13825,91,59979,418,46933,47845,56856,33193,1639,,04/01/1993,FRESENIUS MEDICAL CARE  N.A.,Y,,CENTRAL ATLANTA DBA BMA CENTRAL ATL,112582,12/31/1998,11/01/1998,,30309,11/1/1998,12/31/1998,1998
7140,6,4.5,3,30,1,,-150816,,14380,,456,,20,2,,76230,147143,28473,6132,185510,211808,295715,128806,3896,,05/27/1993,,,,DIALYSIS CENTER OF MIDDLE GEORIGA,112583,05/31/1998,01/01/1998,,31211,1/1/1998,5/31/1998,1998
7154,3,3.5,3,12,1,,-175232,5257,18842,,731,,9,2,,8559,22963,45166,5510,1698,31761,231703,188019,3923,,08/03/1993,,,,WALTON DIALYSIS CENTER,112586,12/31/1998,01/01/1998,,30655,1/1/1998,12/31/1998,1998
7181,3,5,3,1,1,,-120000,,11355,,78,,10,1,,28881,55590,165788,1358,8062,128297,80957,315010,3636,,12/10/1993,,,,NEPHROLOGY SERVS. OF WAYNESBORO,112589,12/31/1998,01/01/1998,,30830,1/1/1998,12/31/1998,1998
7193,6,3.5,3,30,1,,-437538,12883,47558,,2632,,19,2,,92235,97100,251680,2764,80278,706275,549940,192288,8695,,04/30/1993,DIALYSIS AMERICA  IN.C,Y,Y,PERIMETER DIALYSIS CENTER,112590,10/31/1998,01/01/1998,,30328,1/1/1998,10/31/1998,1998
7194,6,4.79999999999995,3,30,1,,-76461,-4377,6670,,545,,19,2,,10561,261,35783,,25942,46499,101929,37317,1699,,12/15/1993,FRESINIUS MEDICAL CARE  N.A.,Y,,PERIMETER DIALYSIS DBA BMA PERIMETER,112590,12/31/1998,11/01/1998,,30028,11/1/1998,12/31/1998,1998
7209,6,4.5,3,45,1,,-192941,-30697,26399,10600,1162,,11,1,,59932,1167,118899,1831,62833,134747,251275,102843,5379,,12/22/1993,FRESENIUS MEDICAL CARE  N.A.,Y,,BMA CARTERSVILLE,112591,12/31/1998,01/01/1998,,30120,1/1/1998,12/31/1998,1998
7215,3,3.75,3,,1,,-82222,-9238,13391,,468,,12,1,,34543,4143,73005,3312,29209,122027,160420,116520,3715,,12/20/1994,GAMBRO HEALTHCARE,Y,,GAMBRO HEALTHCARE - BARNESVILLE,112592,12/31/1998,01/01/1998,,30204,1/1/1998,12/31/1998,1998
7232,3,4,3,12,1,,-159614,,15373,,665,,10,1,,33015,,134704,,31516,104337,199877,154538,4197,,04/01/1994,,,,PAULDING NEPHROLOGY CENTER  INC.,112594,12/31/1998,01/01/1998,,30132,1/1/1998,12/31/1998,1998
