rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
111553,3,3.36999999999989,3,,1,269640,-182748,-86892,25570,9201,1590,,7,1,1234,22689,151,37369,168,28228,203029,121300,42511,2742,,08/28/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,CRANBERRY,392642,12/31/2008,01/01/2008,PA,16066,1/1/2008,12/31/2008,2008
111554,3,3.96999999999991,3,,1,242294,-164214,-78080,22793,7532,1287,1016,15,1,1458,39599,240,185392,258,46357,182533,186053,60197,3581,,08/03/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,DUNMORE,392690,12/31/2008,01/01/2008,PA,18509,1/1/2008,12/31/2008,2008
111555,3,3.36999999999989,3,,1,151520,-102692,-48828,14138,3057,450,,12,2,815,55065,609,127659,282,44949,169180,246824,53349,3129,,01/30/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,WAYNESBORO,392701,12/31/2008,01/01/2008,PA,17268,1/1/2008,12/31/2008,2008
111557,3,4,3,1,1,207242,-228254,21012,25619,,475,,18,2,40629,113593,10474,389759,4862,58399,326781,487207,163289,5928,,06/04/2007,,N,N,LIBERTY DIALYSIS -NORTH HAVEN ( LLC),072532,12/31/2008,01/01/2008,CT,06473,1/1/2008,12/31/2008,2008
111558,6,5,3,,1,617540,-617540,,80225,,4262,,20,2,,167866,56248,508203,31166,104032,683156,1587403,367936,16211,,10/01/1983,,N,N,SOUTHSHORE DIALYSIS CENTER  INC.,332521,12/31/2008,01/01/2008,NY,11550,1/1/2008,12/31/2008,2008
111559,6,4.69999999999982,3,,1,1212521,-1212521,,154304,,6026,,30,6,3312,220197,,888547,13392,80864,625542,1330660,513113,20867,,08/08/1985,,N,N,LOWER MANHATTAN DIALYSIS CENTER,332528,12/31/2008,01/01/2008,NY,10016,1/1/2008,12/31/2008,2008
111560,6,5,3,,1,895661,-895661,,109598,,6301,,20,2,,166792,44013,483868,36148,185784,714045,1707246,443858,20394,,05/01/1995,,N,N,NASSAU DIALYSIS CENTER  INC.,332558,12/31/2008,01/01/2008,NY,11710,1/1/2008,12/31/2008,2008
111561,6,4,3,20,1,181482,-181482,,20009,,3517,,15,6,,72836,22434,114238,10957,106592,356842,475068,380068,9206,,03/06/1996,,N,N,GREEN MANOR DIALYSIS CENTER,332562,12/31/2008,01/01/2008,NY,12075,1/1/2008,12/31/2008,2008
111562,6,4.39999999999986,3,,1,2076538,-1412046,-664492,185428,,8165,,30,6,8002,312526,2761,732160,64732,276716,1001020,1316978,459854,24455,,05/01/2000,,N,N,ALBANY REGIONAL  DIALYSIS CENTER,332569,12/31/2008,01/01/2008,NY,12208,1/1/2008,12/31/2008,2008
111563,6,3.42999999999995,3,,1,269486,-180239,-89247,26566,,1277,,4,1,1422,28602,755,25549,8345,28877,268035,133432,65597,3518,,05/30/2002,,N,N,UOR-LIVING CENTER UNIT,332630,12/31/2008,01/01/2008,NY,14534,1/1/2008,12/31/2008,2008
111564,6,3.52999999999997,3,,1,590308,-404421,-185887,53088,,3387,,12,2,3096,83571,1069,209455,9770,97449,588837,304468,168878,8333,,05/30/2002,,N,N,UOR -FINGER LAKES DIALYSIS CTR.,332631,12/31/2008,01/01/2008,NY,14564,1/1/2008,12/31/2008,2008
111565,6,4,3,1,1,330022,-357979,27957,50714,,3353,116,9,2,,162448,241845,265904,,56936,277193,733264,257440,9813,,09/24/2004,,N,N,KINGS HARBOR HEALTH SERVICES LLC,332645,12/31/2008,01/01/2008,NY,10469,1/1/2008,12/31/2008,2008
111568,6,4.5,3,,1,791362,-536559,-254803,71129,11804,3051,,12,2,1883,114109,960,325384,2099,43512,440302,305911,127181,7963,,03/15/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG DUPONT ROAD,152576,12/31/2008,01/01/2008,IN,46825,1/1/2008,12/31/2008,2008
111569,6,5.5,3,,1,317920,-215591,-102329,30131,1759,646,,7,2,927,63720,82,95217,490,60130,270050,207927,75928,4705,,04/01/2002,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG LINTON,152577,12/31/2008,01/01/2008,IN,47441,1/1/2008,12/31/2008,2008
111570,,,,,1,152895,-103936,-48959,441,10222,,,,,,,,,,,,,,,,02/04/2004,FRESENIUS MEDICAL CARE  N.A.,Y,N,INDIANAPOLIS EAST HOME PROGRAM,152588,12/31/2008,01/01/2008,IN,46219,1/1/2008,12/31/2008,2008
111571,6,5.5,3,,1,707410,-481284,-226126,65847,2844,1186,,17,2,2176,104221,619,243659,1057,118025,400884,386096,139937,8809,,06/20/2006,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG TERRE HAUTE,152591,12/31/2008,01/01/2008,IN,47802,1/1/2008,12/31/2008,2008
111572,6,4.5,3,1,1,183495,-203756,20261,23186,,764,,10,2,46941,100422,17144,152408,3451,25672,165049,385678,119643,4965,,06/26/2002,,,N,LIBERTY DIALYSIS - CRAWFORDSVILLE,152598,12/31/2008,01/01/2008,IN,47933,1/1/2008,12/31/2008,2008
111573,3,5,3,1,1,126604,-141789,15185,16617,,143,,9,2,25327,90181,5850,226636,4895,51711,203799,297726,64364,3525,,04/09/2007,,N,N,DUNELAND DIALYSIS  (LLC)  DBA KNOX,152608,12/31/2008,01/01/2008,IN,46534,1/1/2008,12/31/2008,2008
111574,6,4.5,3,1,1,128862,-143710,14848,16340,,446,,9,2,37952,102610,7621,179172,6732,45801,228222,333791,73165,3583,,05/31/2007,,N,N,LIBERTY DIALYSIS - LEBANON LLC,152610,12/31/2008,01/01/2008,IN,46052,1/1/2008,12/31/2008,2008
111575,3,5.5,3,,1,183287,-124287,-59000,16455,1801,509,,12,2,835,24418,193,224502,206,46941,211064,95754,36972,1995,,02/25/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,FRESENIUS MEDICAL CARE GREENCASTLE,152618,12/31/2008,02/25/2008,IN,46135,2/25/2008,12/31/2008,2008
111576,6,5,3,,1,34450,-23365,-11085,3614,670,203,,12,3,445,10490,52,142842,63,31008,120514,54561,14581,877,,06/02/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,FRESENIUS MEDICAL CARE FRANKLIN,152621,12/31/2008,06/02/2008,IN,46131,6/2/2008,12/31/2008,2008
111577,3,5,3,,1,135979,-92151,-43828,13297,628,564,,12,2,529,48029,163,174042,57,40767,86607,83659,37218,2254,,05/08/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,CORYDON,152622,12/31/2008,05/08/2008,IN,47112,5/8/2008,12/31/2008,2008
111578,6,5.5,3,,1,52359,-35494,-16865,4941,3099,661,,12,2,1045,21144,837,189243,75,32696,127399,65297,18163,1273,,06/16/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,FRESENIUS MEDICAL CARE TREE CITY DIA,152624,12/31/2008,06/16/2008,IN,47240,6/16/2008,12/31/2008,2008
111579,3,4.5,3,,1,60256,-40881,-19375,6248,858,267,,12,2,437,17365,815,108768,58,18028,83730,58390,15145,974,,08/20/2008,FRESENIUS MEDICAL CARE  N.A.,Y,N,FRESENIUS MEDICAL CARE ELWOOD,152626,12/31/2008,08/20/2008,IN,46036,8/20/2008,12/31/2008,2008
111580,3,3.71999999999991,3,,1,307238,-207101,-100137,29033,1479,551,,12,2,1300,64283,1879,275043,461,51726,381988,299730,67028,4089,,03/11/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,PHILLIPSBURG,312547,12/31/2008,01/01/2008,NJ,08865,1/1/2008,12/31/2008,2008
111581,3,5,3,,1,390549,-264807,-125742,37257,9539,1823,,16,4,2335,63580,1502,136453,428,61482,315281,218907,82390,5145,,08/04/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC DIALYSIS SERVICES COLUMBUS SOUTH,362626,12/31/2008,01/01/2008,OH,43207,1/1/2008,12/31/2008,2008
111582,3,3.77999999999997,3,,1,453083,-307081,-146002,42750,4745,1305,,14,2,2896,102681,1781,115514,436,59110,198711,245768,78926,4719,,07/01/1986,FRESENIUS MEDICAL CARE  N.A.,Y,N,EAST STROUDSBURG,392547,12/31/2008,01/01/2008,PA,18301,1/1/2008,12/31/2008,2008
111583,3,3.31999999999994,3,,1,235334,-159497,-75837,22432,10339,1895,,9,2,1180,33947,48,68806,121,39782,145478,92032,47483,3082,,05/11/1993,FRESENIUS MEDICAL CARE  N.A.,Y,N,ELLWOOD CITY,392578,12/31/2008,01/01/2008,PA,16117,1/1/2008,12/31/2008,2008
111584,3,4.67999999999984,3,,1,442046,-296899,-145147,38204,10186,1120,,16,3,1757,28965,566,155289,249,50141,181336,139816,48412,3363,,03/20/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,CUMERLAND COUNTY,392634,12/31/2008,01/01/2008,PA,17013,1/1/2008,12/31/2008,2008
111585,6,4.02999999999997,3,,1,264100,-178993,-85107,24688,10601,1817,,10,2,1910,39447,268,238660,225,69924,247355,182569,69309,4108,,06/10/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,GREENE COUNTY,392637,12/31/2008,01/01/2008,PA,15320,1/1/2008,12/31/2008,2008
111586,3,3.57999999999993,3,,1,144838,-98164,-46674,13260,5174,978,,13,2,587,28202,100,245981,118,62944,143250,99522,31823,2079,,12/11/2006,FRESENIUS MEDICAL CARE  N.A.,Y,N,MURRYSVILLE,392734,12/31/2008,01/01/2008,PA,15632,1/1/2008,12/31/2008,2008
111587,3,3.36999999999989,3,,1,453828,-307814,-146014,42051,5454,881,,20,3,2432,73532,1699,322613,515,77371,244471,447382,82992,4977,,10/19/2007,FRESENIUS MEDICAL CARE  N.A.,Y,N,CHAMBERSBURG,392741,12/31/2008,01/01/2008,PA,17201,1/1/2008,12/31/2008,2008
111593,6,4.5,3,30,1,230389,-230389,,22847,,1009,,11,2,,41580,52932,130506,3807,25209,246142,209298,107717,4507,,12/04/1997,PURITY DIALYSIS CENTERS INC.,Y,N,WATERTOWN DIALYSIS CENTER,522525,12/31/2008,01/01/2008,WI,53098,1/1/2008,12/31/2008,2008
111594,6,4.5,3,30,1,,,,,,2570,,19,3,,92356,,173387,2410,45386,130565,354478,122191,5819,,12/13/2006,,N,N,MIDWEST DIALYSIS CENTER APPLETON,522571,12/31/2008,01/01/2008,WI,53222,1/1/2008,12/31/2008,2008
111595,6,4,3,,1,399043,-409623,10580,44800,,2241,,19,2,,293207,13351,107640,3399,53894,12625,756739,231712,10696,,04/02/2002,,N,N,DANVILLE DIALYSIS SERVICES  LLC,142625,12/31/2008,01/01/2008,IL,61832,1/1/2008,12/31/2008,2008
111597,6,4.25,3,,1,570489,-570489,,90900,,2209,1321,12,1,3796,67015,37611,249514,2560,48043,932648,256855,131261,9489,,12/12/2003,,N,N,OAK PK KIDNEY DBA MAPLE AVE.KIDNEY,142644,12/31/2008,01/01/2008,IL,60304,1/1/2008,12/31/2008,2008
111598,5,4.5,3,,1,122028,-122028,,14357,2175,524,,12,1,,116824,,236600,623,121237,191528,351243,71595,2356,,08/05/2008,AMERICAN RENAL ASSOCIATES  INC.,Y,N,KENOSHA KIDNEY DIALYSIS LLC,522574,12/31/2008,08/05/2008,WI,53142,8/5/2008,12/31/2008,2008
111600,6,5,3,,1,629019,-426508,-202511,59448,9674,1383,,16,2,2704,118217,2557,342531,1084,104837,406486,554189,164677,10229,,06/01/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC DIALYSIS SERVICES EAST DETROIT,232503,12/31/2008,01/01/2008,MI,48236,1/1/2008,12/31/2008,2008
111602,3,4.5,3,30,1,17870,-17870,,2365,,30,,12,2,1009,11033,170,868343,,24655,92181,52576,10262,501,,12/05/2005,DAVITA  INC,Y,N,HILLSBORO DIALYSIS CENTER #2155,672533,05/10/2008,01/01/2008,TX,76645-2658,1/1/2008,5/10/2008,2008
111608,3,4,3,13,1,187571,-204045,16474,21667,1146,832,,11,2,2028,85032,9694,39051,3487,14875,169313,251974,52034,4233,,10/03/2003,,N,N,HARBOR CITY DIALYSIS,102798,06/30/2008,07/01/2007,FL,32935,7/1/2007,6/30/2008,2008
111610,6,4,3,16,1,659163,-659163,,87798,,2194,,18,2,17673,97099,4616,242054,,125063,551875,432428,136890,8928,,11/01/2005,DAVITA  INC,Y,N,WILLOW DIALYSIS CENTER #1740,362551,12/31/2008,01/01/2008,OH,45177-2446,1/1/2008,12/31/2008,2008
111611,3,4.25,3,9,1,345186,-373612,28426,39472,,1819,,18,2,,94982,23170,195968,1613,79537,203312,367220,98333,5293,,07/08/2002,,N,N,COMMUNITY PHYSICIANS FAIRBORN,362645,12/31/2008,01/01/2008,OH,45324,1/1/2008,12/31/2008,2008
111612,6,4.5,3,25,1,132217,-149403,17186,17050,,871,,12,2,,81108,20935,281509,5666,12513,190061,313287,102226,5387,,02/12/2003,RENAL SERVICES OF AMERICA  INC.,Y,N,DEFIANCE DIALYSIS CENTER  LTD,362654,12/31/2008,01/01/2008,OH,43512,1/1/2008,12/31/2008,2008
111613,6,4,3,,1,318968,-352074,33106,36318,,1137,,10,2,,100807,7089,138442,3370,38547,291293,359271,104526,4775,,05/29/2003,DIALYSIS CENTERS OF DAYTON - CORP,Y,N,DIALYSIS CENTERS OF DARKE COUNTY,362659,12/31/2008,01/01/2008,OH,45331,1/1/2008,12/31/2008,2008
111614,3,4,3,15,1,181832,-181832,,24150,,1734,,12,2,7689,64035,1510,156690,370,64625,306000,205210,59479,3941,,01/19/2006,DAVITA  INC,Y,N,FAIRBORN DIALYSIS CENTER #2162,362683,12/31/2008,01/01/2008,OH,45324,1/1/2008,12/31/2008,2008
111618,6,4.5,3,1,1,290871,-290871,,39033,,906,,10,2,10823,56950,2453,131417,2974,45072,343518,221043,115546,5130,,09/01/2005,DAVITA  INC,Y,N,ATMORE DIALYSIS CENTER #1755,012600,12/31/2008,01/01/2008,AL,36502,1/1/2008,12/31/2008,2008
111619,6,4.5,3,19,1,316474,-316474,,42491,,2349,,12,2,17776,117999,3417,210232,1217,73444,499215,508637,113989,7679,,05/27/2004,DAVITA  INC,Y,N,BRIGHTON DIALYSIS #2067,062542,12/31/2008,01/01/2008,CO,80601,1/1/2008,12/31/2008,2008
111620,6,4.5,3,13,1,267773,-267773,,32852,,4486,,14,2,18816,143487,4613,247958,9212,85325,520297,678292,153488,8214,,11/19/2004,DAVITA  INC,Y,N,BELCARO DIALYSIS CENTER #2063,062544,12/31/2008,01/01/2008,CO,80246,1/1/2008,12/31/2008,2008
111621,6,3.5,3,17,1,598760,-598760,,80549,,920,,16,,17246,95621,2369,245635,,110864,587872,423360,139833,8718,,03/17/1983,DAVITA  INC,Y,N,GRIFFIN DIALYSIS CENTER #818,112529,12/31/2008,01/01/2008,GA,30224,1/1/2008,12/31/2008,2008
111622,3,5,3,71,1,1056029,-1056029,,140869,,6884,,16,4,26893,171998,3319,316191,,118269,677152,801198,245590,12800,,11/01/2004,DAVITA  INC,Y,N,CHICAGO HEIGHTS DIALYSIS #1608-1824,142635,12/31/2008,01/01/2008,IL,60411,1/1/2008,12/31/2008,2008
111623,6,4.5,3,12,1,990285,-990285,,117498,,2511,,24,3,28154,141064,3323,390299,364,123484,537454,567763,219149,12570,,05/01/2003,DAVITA  INC,Y,N,CHURCHVIEW DIALYSIS CENTER #1560,142640,12/31/2008,01/01/2008,IL,61107-2574,1/1/2008,12/31/2008,2008
111624,6,4.5,3,19,1,505255,-505255,,61629,,2977,,20,5,27568,149296,5710,177169,,115229,600396,745355,161784,10568,,06/07/1989,DAVITA  INC,Y,N,SLIDELL KIDNEY CARE #1521,192556,12/31/2008,01/01/2008,LA,70458,1/1/2008,12/31/2008,2008
111625,6,4.5,3,18,1,388455,-388455,,52174,,1462,,8,3,11090,79663,1400,86521,,57376,416268,336737,101139,6019,,08/01/2003,DAVITA  INC,Y,N,WEST DETROIT DIALYSIS CENTER #1532,232593,12/31/2008,01/01/2008,MI,48228-2651,1/1/2008,12/31/2008,2008
111626,6,4.5,3,99,1,810978,-810978,,96414,6050,3341,343,20,2,,242122,,391563,16821,262573,458877,858415,257933,11601,,11/12/2003,RENAL ADVANTAGE  INC,Y,N,RAI-CENTER STREET-OMAHA,282520,12/31/2008,01/01/2008,NE,68105,1/1/2008,12/31/2008,2008
111627,6,4.5,3,,1,514177,-349640,-164537,47777,854,2159,,16,3,2349,112807,503,273482,1722,95589,417396,319084,123701,7362,,01/15/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMCNA  DBA RCG NEDERLAND,452856,12/31/2008,01/01/2008,TX,77642,1/1/2008,12/31/2008,2008
111628,,,,,1,511080,-347212,-163868,34916,8492,,,,,,,,,,,,,,,,04/19/2004,FRESENIUS MEDICAL CARE  N.A.,Y,N,TYLER HOME DIALYSIS,452882,12/31/2008,01/01/2008,TX,75703,1/1/2008,12/31/2008,2008
111629,3,4,3,,1,178500,-195421,16921,22508,9494,970,,20,2,103190,181260,,309944,,17658,493201,381814,,5503,,11/21/2005,RENAL VENTURES MANAGEMENT,Y,N,RENAL CENTER OF MIDLAND-ODESSA,672528,12/31/2008,01/01/2008,TX,79762,1/1/2008,12/31/2008,2008
111630,3,3,3,,1,644553,-706484,61931,76691,26568,1678,,4,24,225576,115811,,492306,,2581,599206,638704,,12212,,02/12/2007,US RENAL CARE  INC.,Y,N,USRC SW FT WORTH,672559,12/31/2008,01/01/2008,TX,76133,1/1/2008,12/31/2008,2008
111631,3,5.5,3,,1,309872,-341155,31283,34018,18380,1461,,20,2,220873,77946,,458875,,9551,397228,375031,,7306,,05/03/2007,US RENAL CARE  INC.,Y,N,USRC LAREDO SOUTH,672566,12/31/2008,01/01/2008,TX,78543,1/1/2008,12/31/2008,2008
111634,6,5,3,12,1,,,,,,4960,,30,5,,208767,69306,261618,3522,210930,471676,1079694,357591,19809,,08/01/1981,,N,N,QUAD CITIES KIDNEY CENTER LTD,142526,12/31/2008,01/01/2008,IL,61265,1/1/2008,12/31/2008,2008
111635,3,4.5,3,30,1,,,,,,850,,17,3,,73070,,146132,1867,36686,177894,258855,74211,3930,,02/26/2001,,N,N,MIDWEST KIDNEY CARE RACINE,522540,12/31/2008,01/01/2008,WI,53406,1/1/2008,12/31/2008,2008
111636,6,4.5,3,30,1,,,,,,3242,,12,3,,130060,,153665,2681,41157,186318,470037,152298,7853,,11/30/2001,,N,N,MIDWEST KIDNEY CARE WEST BEND,522544,12/31/2008,01/01/2008,WI,53095,1/1/2008,12/31/2008,2008
111637,6,5,3,14,1,528501,-566938,38437,59990,,1956,,10,2,4914,106168,19409,151300,2083,160677,303659,423064,145833,7360,,07/17/1996,,N,N,BELMONT DIALYSIS AT CRESTVIEW,362561,09/30/2008,10/01/2007,OH,43950,10/1/2007,9/30/2008,2008
111638,6,5,3,,1,47420,-48996,1576,11613,,381,,14,2,,7960,6572,142516,981,306616,103080,56791,15008,1321,,08/29/2007,ADVANCED DIALYSIS  LLC,Y,N,ADVANCED DIALYSIS,362699,12/31/2008,01/01/2008,OH,44116,1/1/2008,12/31/2008,2008
111639,6,6,3,,1,181806,-197611,15805,16093,,565,,14,2,,95526,13420,122227,299,23058,118175,326453,98742,2953,,07/01/2008,RENAL SERVICES OF AMERICA  INC,Y,N,AFFILIATED HOSPITALS DIALYSIS CENTER,262553,12/31/2008,07/01/2008,MO,63026,7/1/2008,12/31/2008,2008
111640,3,4.5,3,9,1,15196,-15196,,2025,,103,,16,3,654,3972,58,163578,,28729,86348,30988,9145,374,,10/07/2008,DAVITA  INC,Y,N,ST. JOHN DIALYSIS  #4368,152627,12/31/2008,10/07/2008,IN,46373,10/7/2008,12/31/2008,2008
111642,3,5,3,12,1,,,,,,293,,8,1,,16756,8557,40259,417,68123,70741,134896,41980,2546,,03/18/2004,,N,N,DIXON DIALYSIS CENTER LLC,142645,12/31/2008,01/01/2008,IL,61021,1/1/2008,12/31/2008,2008
111643,3,5,3,12,1,,,,,,369,,6,1,,13684,8534,1254,637,73044,47827,98853,54651,2619,,12/21/2004,,N,N,ALEDO KIDNEY CENTER LLC,142658,12/31/2008,01/01/2008,IL,61231,1/1/2008,12/31/2008,2008
111644,,,,,1,22109,-22109,,3880,,,,,,,,,,,,,,,,,01/05/2005,,N,N,SUMMIT MEDICAL CARE  LLC,142659,12/31/2008,01/01/2008,IL,60608,1/1/2008,12/31/2008,2008
111645,6,4.5,3,,1,257806,-257806,,30516,6769,1214,,10,1,,151632,,216494,1180,123013,201126,479382,123315,5736,,04/06/2005,AMERICAN RENAL ASSOCIATES  INC.,Y,N,SOUTH BARRINGTON DIALYSIS CENTER,142662,12/31/2008,01/01/2008,MA,01915,1/1/2008,12/31/2008,2008
111646,6,4.25,3,,1,412984,-426813,13829,31801,,1587,602,16,2,,98512,2638,197328,4028,71845,870041,444385,166335,8132,,12/01/2007,RELIANT RENAL CARE,Y,N,RRC - MT. MORRIS,232594,09/30/2008,12/01/2007,MI,48458,12/1/2007,9/30/2008,2008
111647,6,4.05999999999995,3,,1,302067,-315586,13519,26734,,1768,,12,2,,84587,7369,250590,5677,50464,777456,457551,148270,7157,,12/01/2007,RELIANT RENAL CARE,Y,N,RRC - DAVISON,232602,09/30/2008,12/01/2007,MI,48423,12/1/2007,9/30/2008,2008
111648,6,4,3,,1,266503,-285450,18947,35111,,1766,,9,2,,72649,19343,100221,6696,26043,749085,288063,146209,6670,,12/01/2007,RELIANT RENAL CARE,Y,N,RRC - LAPEER,232629,09/30/2008,12/01/2007,MI,48446,12/1/2007,9/30/2008,2008
111649,6,3.51999999999998,3,,1,551432,-575473,24041,39973,,2588,2756,18,3,,252665,33839,204398,5704,26819,1228456,713611,211459,11149,,12/01/2007,RELIANT RENAL CARE,Y,N,RRC-FLINT,232644,09/30/2008,12/01/2007,MI,48532,12/1/2007,9/30/2008,2008
111651,6,5.69999999999982,3,,1,355136,-396093,40957,36594,1065,1947,,12,2,,78588,19805,139018,2068,124963,298549,431020,180873,7049,,08/17/1987,CENTRAL FLORIDA KIDNEY CENTERS  INC.,Y,N,CENTRAL FL KIDNEY CTRS INC VINELAND,102585,06/30/2008,07/01/2007,FL,32801-3621,7/1/2007,6/30/2008,2008
111652,6,5.69999999999982,3,,1,303937,-341058,37121,32143,3342,1358,,16,3,,76448,19683,185020,1314,162912,226580,427817,167080,6853,,09/06/1996,CENTRAL FLORIDA KIDNEY CENTERS  INC.,Y,N,CENTRAL FLORIDA KIDNEY CENTERS  INC.,102704,06/30/2008,07/01/2007,FL,32801-3621,7/1/2007,6/30/2008,2008
111653,6,5.69999999999982,3,,1,367892,-414460,46568,44235,2105,1365,,15,2,,75207,7617,183329,2011,107464,235497,403530,137729,6150,,04/03/2000,CENTRAL FLORIDA KIDNEY CENTERS  INC.,Y,N,CENTRAL FL KIDNEY CTRS LONGWOOD,102768,06/30/2008,07/01/2007,FL,32801-3621,7/1/2007,6/30/2008,2008
111654,6,5.69999999999982,3,,1,521308,-593825,72517,58931,5925,2290,,18,2,,104366,13143,181053,2020,186999,270712,538057,181533,8486,,11/21/2001,CENTRAL FLORIDA KIDNEY CENTERS  INC.,Y,N,CENTRAL FL KIDNEY CTRS. W. GARDEN,102786,06/30/2008,07/01/2007,FL,32801-3621,7/1/2007,6/30/2008,2008
111656,6,4.25,3,27,1,,,,,,1689,,20,2,23573,248424,477,188816,9541,145617,614553,708904,202302,12997,,05/14/1982,DIALYSIS PROGRAM  UNIVERSITY OF UTAH,Y,N,DIXIE DIALYSIS,462511,06/30/2008,07/01/2007,UT,84112,7/1/2007,6/30/2008,2008
111658,6,5,3,,1,442541,-300030,-142511,40934,6041,1229,,12,2,1190,82706,26,141285,443,47304,311183,183060,74578,4512,,04/13/1995,FRESENIUS MEDICAL CARE  N.A.,Y,N,REGIONAL DIALYSIS CENTER OF WILLIAMS,362545,12/31/2008,01/01/2008,OH,43506,1/1/2008,12/31/2008,2008
111659,6,4.5,3,,1,400375,-271470,-128905,36827,8099,1307,,12,2,1417,87917,299,211140,407,71326,269553,233027,81214,4935,,12/01/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG DEFIANCE,362665,12/31/2008,01/01/2008,OH,43512,1/1/2008,12/31/2008,2008
111660,,,,,1,144700,-98400,-46300,9733,1341,,,,,,,,,,,,,,,,08/01/2006,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC WABASH  VALLEY,152532,12/31/2008,01/01/2008,IN,47804,1/1/2008,12/31/2008,2008
111661,6,4.5,3,,1,166721,-113039,-53682,15456,3570,761,,12,2,1047,28013,132,234838,188,37571,213334,90875,37580,2235,,01/24/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG LOGANSPORT,152584,12/31/2008,01/01/2008,IN,46947,1/1/2008,12/31/2008,2008
111662,3,5,3,1,1,162993,-181158,18165,19841,,854,,6,1,35653,188430,6428,168194,7725,59202,302433,591648,111288,4442,,10/10/2006,,N,N,DUNELAND DIALYSIS LAPORTE,152599,12/31/2008,01/01/2008,IN,46350,1/1/2008,12/31/2008,2008
111663,3,4,3,,1,88887,-100585,11698,118081,,270,,15,2,21786,78243,9109,353534,5973,75492,244249,169732,32177,1580,,02/20/2008,,N,,LIBERTY DIALYSIS - KOKOMO,152617,12/31/2008,02/20/2008,IN,46902,2/20/2008,12/31/2008,2008
111664,3,4.37999999999988,3,,1,121301,-121301,,14664,15320,766,,22,2,,62492,5140,176383,2953,79117,188159,178535,105828,2859,,06/19/2008,DSI,Y,N,DSI KENDALLVILLE RENAL CENTER,152625,12/31/2008,06/19/2008,IN,46755,6/19/2008,12/31/2008,2008
111665,3,4.5,3,4,1,13389,-13389,,1578,,27,,12,2,418,6951,185,83630,,26987,78952,37666,8216,310,,10/03/2008,DAVITA  INC,Y,N,CHESTERTON DIALYSIS #2418,152628,12/31/2008,10/03/2008,IN,46304,10/3/2008,12/31/2008,2008
111666,6,4.27999999999997,3,,1,253390,-172305,-81085,23605,6282,2065,,18,2,1263,30941,206,91297,467,35256,120452,171338,50004,3216,,09/19/1984,FRESENIUS MEDICAL CARE  N.A.,Y,N,SOUTH HILLS,392544,12/31/2008,08/01/2008,PA,15102,8/1/2008,12/31/2008,2008
111667,3,3.81999999999994,3,,1,362807,-246065,-116742,31332,11682,1462,,16,3,893,34224,445,181360,274,63269,205219,187072,62306,4107,,12/31/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,LEBANON COUNTY,392659,12/31/2008,01/01/2008,PA,17078,1/1/2008,12/31/2008,2008
111669,6,4,3,9,1,1334193,-1334193,,175053,,17182,,32,2,51777,331079,12854,823331,,146277,1078588,1437899,404205,26552,,11/21/1978,DAVITA  INC,Y,N,RIVERSIDE DIALYSIS CENTER #880,052532,12/31/2008,01/01/2008,CA,92501-1749,1/1/2008,12/31/2008,2008
111670,6,4.5,3,11,1,519164,-519164,,68841,,8410,,28,3,39608,204022,4894,297736,6687,161403,753157,948590,232116,15239,,05/01/2002,DAVITA  INC,Y,N,EAST AURORA DIALYSIS #419,062540,12/31/2008,01/01/2008,CO,80017,1/1/2008,12/31/2008,2008
111672,6,5,3,16,1,1285189,-1285189,,171748,,5810,,33,4,37479,293776,3442,549344,,197145,958398,1305243,359696,21118,,07/01/2004,DAVITA  INC,Y,N,RENAL CARE OF LANHAM #1618-6152,212552,12/31/2008,01/01/2008,MD,20706,1/1/2008,12/31/2008,2008
