rpt_rec_num,avg_days_open_per_week,avg_session_time,avg_weekly_sessions,dialyser_reuse_times,dialyzer_type,epo_cost,epo_net_cost,epo_rebates,epo_total,lab_services,non_medicare_sessions,non_medicare_sessions_indirect,num_machines_regular,num_machines_standby,supplies,total_costs_hd_benefits,total_costs_hd_drugs,total_costs_hd_housekeeping,total_costs_hd_labs,total_costs_hd_machines,total_costs_hd_other,total_costs_hd_salaries,total_costs_hd_supplies,total_treatments_hd,total_treatments_pd,certification_date,chain_identity,chain_indicator,ever_hospital_based,facility_name,prvdr_num,report_end_date,report_start_date,state,zip_code,fy_bgn_dt,fy_end_dt,year
92005,6,4.79999999999995,3,,1,1102351,-808712,-293639,111906,16260,5528,,19,4,6109,138514,2507,286660,3777,83929,686822,630282,252360,15028,,05/16/1997,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA CUTLER RIDGE,102721,12/31/2006,01/01/2006,FL,33157,1/1/2006,12/31/2006,2006
92006,6,4.83999999999992,3,,1,1126939,-833117,-293822,100516,2094,896,,18,4,3840,63487,1992,284827,3525,60663,462641,354112,161257,9184,,06/09/1997,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA OF SUWANNEE RIVER,102722,12/31/2006,01/01/2006,FL,32693,1/1/2006,12/31/2006,2006
92007,6,4.91999999999985,3,,1,715033,-535522,-179511,67010,756,1127,,28,2,4045,110634,3453,248581,1377,58502,445110,366248,189943,10246,,07/08/1983,FRESENIUS MEDICAL CARE  N.A.,Y,N,DIALYSIS CENTER OF SHREVEPORT,192530,12/31/2006,01/01/2006,LA,71106,1/1/2006,12/31/2006,2006
92008,6,4.64999999999986,3,,1,791857,-592899,-198958,72344,1008,1713,,20,2,3793,83739,472,176044,1459,41531,487367,303932,156902,9107,,01/04/1989,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA BUNKIE,192555,12/31/2006,01/01/2006,LA,71322,1/1/2006,12/31/2006,2006
92009,6,4.6099999999999,3,,1,427366,-319972,-107394,38845,972,521,,12,2,2034,52370,850,118777,838,41686,321372,199172,100259,5913,,09/25/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,JENNINGS DIALYSIS CENTER,192603,12/31/2006,01/01/2006,LA,70546,1/1/2006,12/31/2006,2006
92010,6,5,3,,1,409763,-308246,-101517,37594,630,1122,,12,2,1531,56349,342,134276,585,30390,263144,204953,90267,5499,,06/10/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA OAK GROVE DIALYSIS CENTER,192609,12/31/2006,01/01/2006,LA,71263,1/1/2006,12/31/2006,2006
92011,6,5.03999999999996,3,,1,712452,-534270,-178182,66387,6968,1746,,20,3,3829,107103,445,300614,1077,92509,463748,446788,182695,10690,,02/02/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA NORTH BOULEVARD,192632,12/31/2006,01/01/2006,LA,70806,1/1/2006,12/31/2006,2006
92012,6,4.84999999999991,3,,1,771702,-579616,-192086,71421,2428,1130,,22,2,3049,87729,2547,198668,1328,48648,435324,273133,141775,8123,,08/22/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC DIALYSIS CENTER OF EAST MINDEN,192638,12/31/2006,01/01/2006,LA,71055,1/1/2006,12/31/2006,2006
92013,3,4.40999999999985,3,,1,243366,-182501,-60865,22516,1658,637,,12,2,1646,27904,1711,103392,409,55500,212165,127565,59755,3755,,10/27/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,KENTWOOD DIALYSIS,192640,12/31/2006,01/01/2006,LA,70444,1/1/2006,12/31/2006,2006
92014,6,4.76999999999998,3,,1,389292,-293535,-95757,36607,1454,1164,,16,2,2006,45946,541,161399,845,50669,299106,206239,89358,5037,,12/18/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC DIALYSIS SERVICES COUSHATTA,192641,12/31/2006,01/01/2006,LA,71019,1/1/2006,12/31/2006,2006
92015,6,4.9699999999998,3,,1,586630,-443540,-143090,57252,2780,1963,,16,2,3242,90818,1164,227513,2091,36868,642511,372007,164511,10339,,09/09/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA SMKC ORANGE GROVE,252547,12/31/2006,01/01/2006,MS,39503,1/1/2006,12/31/2006,2006
92016,6.59999999999991,4,3,,1,1155084,-1155084,,406700,,1271,,20,4,,86310,32887,201803,6015,102192,158310,499827,267408,9982,,04/01/1998,ANGELO DIALYSIS CENTERS  INC.,Y,N,WEST TEXAS RENAL CARE CENTER,452606,12/31/2006,01/01/2006,TX,76904,1/1/2006,12/31/2006,2006
92017,6,4.5,3,,1,485699,-357012,-128687,43113,3266,993,,15,3,567,82775,268,130179,1022,81832,447851,447770,155757,9380,,08/03/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,TRI-CITY DIALYSIS CENTER,452673,12/31/2006,01/01/2006,TX,78026 00,1/1/2006,12/31/2006,2006
92018,6,5.14999999999986,3,,1,1957000,-1470276,-488728,187426,21202,4662,,40,4,9257,228841,958,338508,2225,194168,897811,948000,466279,24397,,10/11/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC SOUTH OAK CLIFF,452687,12/31/2006,01/01/2006,TX,75224 00,1/1/2006,12/31/2006,2006
92019,6,5.03999999999996,3,,1,1748114,-1294185,-455885,164583,24298,6301,,28,32,8251,214829,2292,448693,1994,176626,842396,974142,409827,21834,,12/21/1993,FRESENIUS MEDICAL CARE  N.A.,Y,N,WALNUT HILL DIALYSIS CENTER,452702,12/31/2006,01/01/2006,TX,75231 00,1/1/2006,12/31/2006,2006
92020,6,5.20999999999981,3,,1,713045,-526909,-186136,68765,4402,585,,24,3,4188,143127,1666,225877,2700,96815,464237,485705,181091,10632,,01/27/1999,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC TERRELL,452793,12/31/2006,01/01/2006,TX,75160 00,1/1/2006,12/31/2006,2006
92021,6,4.5,3,,1,637658,-472742,-165612,62017,10863,2206,,19,3,3876,128011,796,264768,1153,98026,483482,504842,201372,11614,,06/29/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,MCKINNEY,452814,12/31/2006,01/01/2006,TX,75069 00,1/1/2006,12/31/2006,2006
92022,6,4,3,,1,915430,-915430,,101306,27513,3598,,25,3,365935,201805,,368090,,4643,1239124,957560,,19279,,02/21/2001,US RENAL CARE  INC.,Y,N,USRC LAREDO  LP,452823,12/31/2006,01/01/2006,TX,78041,1/1/2006,12/31/2006,2006
92023,6,5.25999999999999,3,,1,745700,-542781,-203101,71270,10134,2028,,20,2,3723,110161,1177,309641,861,82184,460957,419585,179553,10210,,03/23/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,FRESENIUS MEDICAL CARE NORTH AMERICA,452826,12/31/2006,01/01/2006,TX,75165 00,1/1/2006,12/31/2006,2006
92024,6,4.5,3,,1,504678,-373421,-131776,45746,2649,2516,,20,2,258,69592,923,259329,2898,51103,511693,374498,139192,8491,,07/14/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC DIALYSIS SERVICES OF INGRAM,452865,12/31/2006,01/01/2006,TX,78238-4519,1/1/2006,12/31/2006,2006
92025,6,4,3,,1,231461,-231461,,25047,10179,589,,12,2,103897,82714,,157589,,4782,344448,344941,,5688,,08/20/2004,US RENAL CARE  INC.,Y,N,USRC EDINBURG  LP,452890,12/31/2006,01/01/2006,TX,78539,1/1/2006,12/31/2006,2006
92026,3,4,3,,1,,,,,,186,,10,2,,13928,,15770,1119,11762,80092,178247,78134,3297,,06/01/1998,,N,N,KANSAS DIALYSIS SERVICES  LLC,172534,12/31/2006,01/01/2006,KS,66534,1/1/2006,12/31/2006,2006
92033,6,4.89999999999986,3,,1,920746,-676029,-244717,88873,23398,8021,,25,5,5700,196095,4485,363546,4152,109694,707608,780145,277358,16510,,05/01/1988,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA WEST KENDALL DIALYSIS CENTER,102595,12/31/2006,01/01/2006,FL,33186,1/1/2006,12/31/2006,2006
92034,6,4.81999999999994,3,,1,1335753,-985017,-350736,129854,2634,1512,1113,27,2,4426,79281,1763,327350,1196,127295,505856,382909,174647,10066,,12/16/1994,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA PALATKA,102676,12/31/2006,01/01/2006,FL,32177,1/1/2006,12/31/2006,2006
92035,6,4.43999999999983,3,,1,363673,-267942,-95731,34688,1437,959,,14,2,2575,59036,1439,121089,773,59217,372652,252154,102365,6688,,02/09/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,AVON PARK,102694,12/31/2006,01/01/2006,FL,33870,1/1/2006,12/31/2006,2006
92036,6,4.67999999999984,3,,1,743453,-553469,-189984,67562,9341,2056,,13,2,2445,67010,1231,196637,755,98811,386107,338589,149962,7576,,09/09/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,ORANGE PARK DIALYSIS CENTER,102756,12/31/2006,01/01/2006,FL,32073,1/1/2006,12/31/2006,2006
92037,6,4.6099999999999,3,,1,752831,-555146,-197685,73153,8712,2378,,16,2,3663,112948,893,211079,1435,77596,516731,495361,167456,10120,,03/02/2001,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA WINTER PARK,102778,12/31/2006,01/01/2006,FL,32792,1/1/2006,12/31/2006,2006
92038,,,3,,1,27165,-16988,-10177,906,235,,,,,,2901,1,,1,,6155,15348,,,,01/14/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,WESTCHESTER,142593,12/31/2006,01/01/2006,IL,60154 00,1/1/2006,12/31/2006,2006
92039,6,4.75999999999999,3,,1,1082959,-814127,-268832,94867,2816,2099,2852,22,3,3334,115161,2823,214925,2010,117068,592472,360641,168779,10750,,09/02/1981,FRESENIUS MEDICAL CARE  N.A.,Y,N,OPELOUSAS ARTIFICIAL KIDNEY CENTER,192518,12/31/2006,01/01/2006,LA,70570,1/1/2006,12/31/2006,2006
92040,6,4.89999999999986,3,,1,1354315,-1012526,-341789,122583,30971,6502,2944,23,2,5973,180644,5680,181220,1480,160838,946587,872721,341275,18730,,01/27/1982,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA MARRERO,192521,12/31/2006,01/01/2006,LA,70072,1/1/2006,12/31/2006,2006
92041,6,5.00999999999999,3,,1,499079,-373639,-125440,46843,2235,1204,,16,2,2116,50300,1013,92490,977,56070,318431,199978,104255,5967,,06/06/1982,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA NATCHITOCHES,192525,12/31/2006,01/01/2006,LA,71457,1/1/2006,12/31/2006,2006
92042,6,4.94999999999982,3,,1,986101,-741936,-244165,92503,5016,1801,1754,24,4,5215,137365,1477,206148,2098,92421,489968,577493,240093,11607,,06/27/1988,FRESENIUS MEDICAL CARE  N.A.,Y,N,SOUTHERN DIALYSIS SERVICES,192552,12/31/2006,01/01/2006,LA,70360,1/1/2006,12/31/2006,2006
92043,6,4.87999999999988,3,,1,331232,-249614,-81618,30528,3827,594,,13,2,2251,40892,1601,117598,341,57891,263392,185659,89044,4575,,12/27/1990,FRESENIUS MEDICAL CARE  N.A.,Y,N,QUALITY CARE DIALYSIS CENTER,192565,12/31/2006,01/01/2006,LA,70403,1/1/2006,12/31/2006,2006
92044,6,4.95999999999981,3,,1,783308,-587391,-195917,73108,10499,2363,,21,2,4190,93374,899,237273,974,123774,460306,392796,191406,11025,,02/01/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA ZACHARY CROSSROAD,192592,12/31/2006,01/01/2006,LA,70791,1/1/2006,12/31/2006,2006
92045,6,4.92999999999984,3,,1,358197,-268185,-90012,32724,2533,1035,85,14,2,2155,41414,373,130001,783,45981,276020,191533,87423,4836,,09/20/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA WINNFIELD,192601,12/31/2006,01/01/2006,LA,71483,1/1/2006,12/31/2006,2006
92046,6,5.04999999999995,3,,1,613914,-460376,-153538,57144,275,652,,15,3,2643,63170,349,150902,879,54475,379659,308154,136410,8335,,11/26/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA WINNSBORO DIALYSIS CENTER,192604,12/31/2006,01/01/2006,LA,71295,1/1/2006,12/31/2006,2006
92047,6,5.11999999999989,3,,1,717103,-537282,-179821,66948,2474,1933,,22,2,2955,74988,2637,208156,1160,77159,474377,260847,147988,7296,,08/24/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA EAST NATCHITOCHES,192611,12/31/2006,01/01/2006,LA,71458,1/1/2006,12/31/2006,2006
92048,6,5.00999999999999,3,,1,580934,-428579,-152355,56694,908,458,,17,2,1693,94582,1195,208988,1005,95576,383157,326680,131035,8479,,08/20/1990,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA MAGEE,252529,12/31/2006,01/01/2006,MS,39111,1/1/2006,12/31/2006,2006
92049,6,4.5,3,,1,1204826,-885141,-319685,118201,18497,4703,,24,4,5402,154548,508,319677,1934,89517,897712,639708,288674,16546,,02/23/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,RICHLAND COUNTY,362619,12/31/2006,01/01/2006,OH,44906 00,1/1/2006,12/31/2006,2006
92050,6,4,3,,1,695639,-469298,-226341,53078,1232,1489,139,24,6,297,163306,897,208255,1374,189962,484035,680620,163227,10020,,12/09/1992,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG LAWTON,372523,12/31/2006,01/01/2006,OK,73505,1/1/2006,12/31/2006,2006
92051,6,6,3,,1,660428,-575044,-85384,78135,16069,3151,,20,2,2476,119703,1337,225920,2394,115004,464064,539506,396315,11792,,01/06/2003,,N,N,SOONER DIALYSIS UNIT,372562,12/31/2006,01/01/2006,OK,73071 00,1/1/2006,12/31/2006,2006
92052,6,5,3,,1,1614704,-1219133,-395571,139934,13300,2655,,25,2,5815,175049,3629,197505,2175,134666,653155,745865,278647,15747,,03/27/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,MKDS FMC OF MEMPHIS MIDTOWN,442610,12/31/2006,01/01/2006,TN,38104,1/1/2006,12/31/2006,2006
92053,6,4.5,3,,1,1165663,-864003,-301660,102814,6157,2126,,45,5,465,199139,872,454429,1734,174869,1377125,990271,330614,19979,,11/10/1982,FRESENIUS MEDICAL CARE  N.A.,Y,N,EAGLE PASS KIDNEY DISEASE CLINIC,452541,12/31/2006,01/01/2006,TX,78852 00,1/1/2006,12/31/2006,2006
92054,6,6,3,,1,759128,-759128,,253300,,1011,,9,3,948,66973,25622,117150,3211,77939,3240,403424,122438,6597,,01/01/1985,ANGELO DIALYSIS CENTERS  INC.,Y,N,BROWNWOOD RENAL CARE CENTER,452559,12/31/2006,01/01/2006,TX,76801,1/1/2006,12/31/2006,2006
92055,6,4.33999999999992,3,,1,446918,-347229,-99689,41530,2839,1195,,20,2,1529,61673,408,225151,1288,88009,471831,318649,104555,6121,,07/08/1985,FRESENIUS MEDICAL CARE  N.A.,Y,N,SAKDC INC  DBA NORTHEAST SAN ANTONIO,452565,12/31/2006,01/01/2006,TX,78217 00,1/1/2006,12/31/2006,2006
92056,6,4.5,3,21,1,773714,-773714,,72692,,2587,68,21,3,2551,76774,7369,195238,11228,163171,286478,540232,186367,10482,,12/17/1990,N/A,N,N,BIOTRONICS KIDNEY CTR OF BEAUMONT,452627,12/31/2006,01/01/2006,TX,77726-7464,1/1/2006,12/31/2006,2006
92057,6,4.66999999999985,3,,1,977365,-721749,-256240,90755,3605,3826,,40,4,3217,162681,3760,591533,5275,141046,970803,740755,278109,15409,,01/14/1992,FRESENIUS MEDICAL CARE  N.A.,Y,N,SAKDC INC  DBA SOUTHEAST KIDNEY DISE,452638,12/31/2006,01/01/2006,TX,78222 00,1/1/2006,12/31/2006,2006
92058,6,,3,,1,261939,-261939,,27851,,647,,,,7815,30333,3473,40013,1327,10840,147985,173580,84367,4392,,05/01/1995,TEXARKANA REGIONAL DIALYSIS,Y,N,NORTHEAST TEXAS DIALYSIS UNIT,452710,12/31/2006,01/01/2006,TX,75551,1/1/2006,12/31/2006,2006
92059,6,5,3,,1,1529738,-1123878,-407455,148545,3393,2413,,48,5,8551,258410,,679186,4232,244387,974589,1218862,425958,22383,,07/01/1973,FRESENIUS MEDICAL CARE  N.A.,Y,N,MEDICAL CENTER KIDNEY CLINIC,452750,12/31/2006,01/01/2006,TX,77030 00,1/1/2006,12/31/2006,2006
92060,6,4.5,3,,1,436980,-322180,-114800,38754,1958,833,,12,2,2265,56696,688,163068,856,43364,272016,250629,110739,6395,,02/06/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,FMC DIALYSIS SERVICES OF ALVIN,452772,12/31/2006,01/01/2006,TX,77511 00,1/1/2006,12/31/2006,2006
92061,6,4,3,,1,989467,-728004,-261463,86216,5859,5696,,24,3,,177839,1723,359110,6683,125418,779681,799935,288033,16310,,07/17/1998,FRESENIUS MEDICAL CARE  N.A.,Y,N,BMA OF TX  INC D/B/A VILLAGE OAKS,452781,12/31/2006,01/01/2006,TX,78233 00,1/1/2006,12/31/2006,2006
92062,6,4,3,,1,644737,-644737,,70867,15954,1265,,20,2,245879,167973,,278324,,9514,776910,761604,,13323,,09/12/2000,US RENAL CARE  INC.,Y,N,USRC MCALLEN  LP,452820,12/31/2006,01/01/2006,TX,78503,1/1/2006,12/31/2006,2006
92063,6,4,3,16,1,821376,-856494,35118,80142,4055,3457,33,25,4,10847,336238,34238,211950,16378,116469,410092,1092259,175664,16798,,09/01/1976,,N,N,MELBOURNE KIDNEY CENTER  INC.,102517,06/30/2006,07/01/2005,FL,32901,7/1/2005,6/30/2006,2006
92064,6,4,3,13,1,781677,-812681,31004,79366,4789,4741,9,18,4,9189,255866,32177,169315,13579,44556,443728,889820,245068,16278,,12/08/1992,,N,N,PALM BAY KIDNEY CENTER,102651,06/30/2006,07/01/2005,FL,32907,7/1/2005,6/30/2006,2006
92072,6,4.5,3,,1,244172,-354066,109894,34747,,723,,23,3,1354,88907,2176,125300,3633,71797,169048,336076,99788,4713,,02/01/1998,RENAL CARE GROUP  INC.,Y,N,RCG ST. LUKE S KANSAS CITY,262564,03/31/2006,01/01/2006,IN,46290,1/1/2006,3/31/2006,2006
92074,3,4.5,3,17,1,134440,-182467,48027,17972,,931,,13,1,6936,59846,2992,243603,968,59777,341517,199856,63341,3222,,12/29/2004,DAVITA INC.,Y,N,DESERT RIDGE DIALYSIS  #2084,032606,12/31/2006,01/01/2006,AZ,85225,1/1/2006,12/31/2006,2006
92075,6,4,3,23,1,572950,-778877,205927,75160,,1306,,12,2,21015,145004,5282,174810,,71508,509354,500435,112429,7904,,09/17/1984,DAVITA INC.,Y,N,LAKEPORT DIALYSIS CENTER  #871,052601,12/31/2006,01/01/2006,CA,95453-4102,1/1/2006,12/31/2006,2006
92076,6,5,3,17,1,794716,-1078684,283968,103890,,5005,,20,2,27407,231102,9615,399450,205,105192,772491,937559,161057,13265,,03/25/1985,DAVITA INC.,Y,N,NAPA DIALYSIS CENTER  #870,052615,12/31/2006,01/01/2006,CA,94558-2834,1/1/2006,12/31/2006,2006
92077,3,4,3,18,1,377195,-415265,38070,39940,,2673,,18,2,17417,138657,341,281937,,118105,524962,472517,94168,8277,,10/22/2002,DAVITA INC.,Y,N,SOLEDAD DIALYSIS CENTER #433,052892,12/31/2006,01/01/2006,CA,93960,1/1/2006,12/31/2006,2006
92078,6,4.5,3,12,1,231075,-315261,84186,30553,,3133,,12,2,14092,96977,186,269107,9241,77438,443725,379610,129370,7244,,11/17/2004,DAVITA INC.,Y,N,LONETREE DIALYSIS CENTER  #2054,062543,12/31/2006,01/01/2006,CO,80112,1/1/2006,12/31/2006,2006
92079,6,5,3,1,1,1180887,-1608131,427244,153644,,2532,,24,3,28785,172339,4936,302627,8905,124225,891631,837074,394892,15874,,12/15/1989,DAVITA INC.,Y,N,WILMINGTON DIALYSIS CENTER  #807,082505,12/31/2006,01/01/2006,DE,19802,1/1/2006,12/31/2006,2006
92080,6,5,3,14,1,469205,-636750,167545,61788,,1896,,16,2,17645,122827,3435,317275,531,92390,613331,447930,148316,8894,,04/07/2004,DAVITA INC.,Y,N,NEWPORT DIALYSIS  #2020,082513,12/31/2006,01/01/2006,DE,19804,1/1/2006,12/31/2006,2006
92081,6,4.5,3,11,1,455242,-621683,166441,62035,,1361,,16,4,10577,90568,970,167844,55,53965,365696,338167,101841,5361,,05/25/2001,DAVITA INC.,Y,N,GRANT PARK DIALYSIS CENTER #446,092522,12/31/2006,01/01/2006,DC,20019,1/1/2006,12/31/2006,2006
92082,6,4,3,23,1,356964,-482935,125971,47235,,1530,,17,4,16561,109456,1886,274285,,85711,467374,441637,119680,9462,,09/24/1981,DAVITA INC.,Y,N,LEESBURG DIALYSIS CENTER  #868,102551,12/31/2006,01/01/2006,FL,34748,1/1/2006,12/31/2006,2006
92083,3,4,3,16,1,338602,-460583,121981,46222,,998,,20,2,15018,110662,5503,174622,,45748,440703,306637,104903,7187,,04/24/1994,DAVITA INC.,Y,N,MARIANNA DIALYSIS CENTER #867,102666,12/31/2006,01/01/2006,FL,32446,1/1/2006,12/31/2006,2006
92084,6,4.5,3,21,1,959450,-1289362,329912,128062,,3658,,28,3,31857,179926,2538,332464,,171540,757189,572137,194115,13304,,12/10/1990,DAVITA INC.,Y,N,COLUMBUS DIALYSIS CENTER  #826,112573,12/31/2006,01/01/2006,GA,31904,1/1/2006,12/31/2006,2006
92085,,,,,1,111947,-111947,,12337,,,,,,156,,,,,,,,,,,05/17/1999,DAVITA INC.,Y,N,N. GEORGIA HOME DIALYSIS CTR #1569,112662,12/31/2006,01/01/2006,GA,30076-4910,1/1/2006,12/31/2006,2006
92086,6,5.5,3,25,1,761951,-1041516,279565,99694,,1772,,18,2,16633,111399,2991,249181,158,104593,548549,376393,126390,8360,,11/29/2000,DAVITA INC.,Y,N,NEWNAN DIALYSIS CENTER 31528,112689,12/31/2006,01/01/2006,GA,30265,1/1/2006,12/31/2006,2006
92087,3,4,3,15,1,277563,-269911,-7652,26583,,1321,,15,2,8999,51476,1821,183423,,91424,312848,192897,95051,4517,,10/04/2001,DAVITA INC.,Y,N,WOODSTOCK DIALYSIS CENTER #1529,112700,12/31/2006,01/01/2006,GA,30188,1/1/2006,12/31/2006,2006
92088,6,4.5,3,,1,243712,-243712,,31748,,1292,303,20,2,,61110,17414,216989,9474,220901,391991,432857,92517,4099,,10/05/2005,,N,N,POCATELLO MEDICAL PARTNERS  LLC,132511,12/31/2006,01/01/2006,ID,83201-2714,1/1/2006,12/31/2006,2006
92089,3,3.5,3,17,1,124835,-168876,44041,16011,,417,,14,2,4340,49180,1418,89527,,57963,208765,114229,35228,2481,,05/02/2001,DAVITA INC.,Y,N,INDEPENDENCE RENAL CARE #1537,192646,12/31/2006,01/01/2006,LA,70443,1/1/2006,12/31/2006,2006
92090,6,4,3,16,1,286219,-387635,101416,37110,,1565,,8,1,8787,51066,1699,221055,739,59531,332803,204946,62838,4178,,12/10/2004,DAVITA INC.,Y,N,TRINITY KIDNEY CARE CENTER #2090,192668,12/31/2006,01/01/2006,LA,70458,1/1/2006,12/31/2006,2006
92091,6,4.5,3,15,1,541225,-731941,190716,71044,,2283,,17,2,20740,184870,871,336161,277,99193,602796,582953,149105,10247,,03/01/1980,DAVITA INC.,Y,N,ROCKVILLE DIALYSIS CENTER #812,212511,12/31/2006,01/01/2006,MD,20850,1/1/2006,12/31/2006,2006
92092,6,4,3,26,1,627536,-854330,226794,81568,,2112,,18,3,20079,155555,631,361978,2634,122922,575036,501342,149385,9919,,09/10/1997,DAVITA INC.,Y,N,WHEATON DIALYSIS CENTER  #814,212576,12/31/2006,01/01/2006,MD,20902,1/1/2006,12/31/2006,2006
92093,6,5,3,1,1,558590,-758579,199989,73460,,5698,,16,2,25013,158308,3422,363712,1418,88182,580459,663316,246975,13836,,02/27/2002,DAVITA INC.,Y,N,RIVERTOWNE DIALYSIS CENTER #385,212621,12/31/2006,01/01/2006,MD,20745,1/1/2006,12/31/2006,2006
92094,6,4,3,12,1,209774,-285534,75760,27794,,988,,6,1,7814,59785,1654,178060,4100,50872,241966,279191,63808,4297,,05/12/2003,DAVITA INC.,Y,N,PIKESVILLE DIALYSIS CENTER  #2021,212636,12/31/2006,01/01/2006,MD,21208-4339,1/1/2006,12/31/2006,2006
92095,6,5,3,,1,433603,-433603,,50389,,3171,,16,2,,63502,,225722,,73396,393933,480564,192275,7575,,12/10/2004,RENAL CAREPARTNERS  INC.,Y,N,RENAL CAREPARTNERS OF PRINCE FREDERI,212643,12/31/2006,01/01/2006,MD,20678,1/1/2006,12/31/2006,2006
92096,6,4.5,3,,1,398098,-261710,-136388,31271,,1072,,17,2,967,86206,455,267649,1133,78629,306355,285726,110964,5875,,07/02/2004,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG GRAND ISLAND,282523,12/31/2006,01/01/2006,NE,68802-4965,1/1/2006,12/31/2006,2006
92097,3,4,3,,1,147389,-155006,7617,17158,4857,193,,16,,46977,59622,,332095,,15254,447234,184382,,2423,,10/13/2005,RENAL VENTURES MANAGEMENT,Y,N,RENAL CENTER OF SOMERVILLE,312583,12/31/2006,01/01/2006,NJ,08876,1/1/2006,12/31/2006,2006
92098,6,4,3,23,1,844600,-558911,-285689,65730,2488,1017,,25,3,248,196146,336,275811,1598,112598,506413,496815,159089,11516,,12/31/1989,FRESENIUS MEDICAL CARE  N.A.,Y,N,PALESTINE DIALYSIS,452611,12/31/2006,01/01/2006,TX,75801-4777,1/1/2006,12/31/2006,2006
92099,6,5,3,20,1,1098520,-712396,-386124,104280,1031,799,,16,2,,133966,4050,203063,1528,121905,516438,490910,137104,10634,,03/01/1990,FRESENIUS MEDICAL CARE  N.A.,Y,N,BAY AREA DIALYSIS - KINGSVILLE,452620,12/31/2006,01/01/2006,TX,78363-6679,1/1/2006,12/31/2006,2006
92100,6,5,3,24,1,845981,-558126,-287855,71923,2123,2334,,16,2,897,171297,2383,214107,1262,106827,502735,466264,149101,10258,,07/15/1992,FRESENIUS MEDICAL CARE  N.A.,Y,N,BAY AREA DIALYSIS-ARANSAS PASS,452645,12/31/2006,01/01/2006,TX,78336-1811,1/1/2006,12/31/2006,2006
92101,6,4.5,3,19,1,1955146,-1360478,-594668,124119,3034,1752,835,28,3,955,393636,549,343671,4089,206391,772939,1090747,269808,17273,,11/15/1996,FRESENIUS MEDICAL CARE  N.A.,Y,N,PARIS DIALYSIS CENTER,452748,12/31/2006,01/01/2006,TX,75460-6319,1/1/2006,12/31/2006,2006
92102,6,5,3,21,1,1471218,-978233,-492985,116689,2120,2511,,24,4,,298608,120,416355,1900,112937,565600,654086,199872,13228,,07/17/1997,FRESENIUS MEDICAL CARE  N.A.,Y,N,SOUTHEAST TEXAS KIDNEY CENTER,452763,12/31/2006,01/01/2006,TX,77642-2764,1/1/2006,12/31/2006,2006
92103,6,4,3,27,1,592662,-393342,-199320,48612,1625,578,,16,2,731,130204,1368,161356,1302,94507,391065,402617,140667,8281,,01/01/2000,FRESENIUS MEDICAL CARE  N.A.,Y,N,ATHENS DIALYSIS,452812,12/31/2006,01/01/2006,TX,75751-2807,1/1/2006,12/31/2006,2006
92104,6,5,3,27,1,406860,-257152,-149708,40554,,382,,16,2,92,112693,1129,313717,731,121356,94015,290935,74892,6285,,02/27/2003,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG ROBSTOWN,452854,12/31/2006,01/01/2006,TX,78380-4206,1/1/2006,12/31/2006,2006
92105,3,4,3,30,1,99801,-67961,-31840,8251,1061,297,,12,2,,34666,181,199179,336,81448,204753,113030,36395,2164,,08/23/2004,FRESENIUS MEDICAL CARE  N.A.,Y,N,RCG GILMER,452891,12/31/2006,01/01/2006,TX,75644,1/1/2006,12/31/2006,2006
